Address,Area,Frontage,Access Road,House direction,Balcony direction,Bedrooms,Bathrooms,Legal status,Furniture state,Price,Day
"Hồ Chí Minh, Quận 12, Nhà riêng tại phường Thạnh Xuân",60.0,,,,,,,,,6.5,24
"Thái Bình, Thái Bình, Nhà riêng tại phường Trần Hưng Đạo",58.5,4.2,10.0,Đông - Nam,Đông - Nam,3,3,Have certificate,Basic,4.7,24
"Hồ Chí Minh, Củ Chi, Nhà riêng tại đường Nguyễn Kim Cương",170.0,10.0,5.0,Tây - Bắc,,1,1,Have certificate,,2.53,24
"Hà Nội, Tây Hồ, Nhà riêng tại đường Lạc Long Quân",71.0,5.6,3.5,Đông - Nam,Đông - Nam,4,5,Have certificate,Basic,23.0,24
"Hồ Chí Minh, Bình Tân, Nhà riêng tại đường Lê Đức Anh",70.8,4.0,6.0,,,2,1,Have certificate,,3.8,24
"Đà Nẵng, Ngũ Hành Sơn, Nhà riêng tại đường Hoàng Bật Đạt",105.0,5.0,7.5,,,3,3,Have certificate,Full,6.5,24
"Hà Nội, Hà Đông, Nhà riêng tại đường Ỷ La",40.0,,,,,7,7,Have certificate,Full,6.2,19
"Đà Nẵng, Hải Châu, Nhà riêng tại đường Huỳnh Thúc Kháng",70.0,4.2,5.5,Đông,Đông,7,5,Have certificate,,11.5,24
"Cà Mau, Trần Văn Thời, Nhà riêng tại thị trấn Sông Đốc",174.4,4.7,4.0,Tây - Nam,Tây - Nam,6,3,Have certificate,,8.0,24
"Hà Nội, Tây Hồ, Nhà riêng tại đường Trích Sài",70.0,4.0,5.0,,,6,5,Have certificate,Full,42.0,24
"Hà Nội, Ba Đình, Nhà riêng tại đường Hoàng Hoa Thám",122.0,,,,,,,,,26.5,25
"Hồ Chí Minh, Quận 10, Nhà riêng tại đường Cách Mạng Tháng Tám",148.0,8.5,4.0,,,10,10,Have certificate,,19.5,25
"Hà Nội, Long Biên, Nhà riêng tại đường Ngọc Thụy",71.0,3.9,,,,,,Have certificate,,15.9,25
"Hà Nội, Đống Đa, Nhà riêng tại phố Thái Thịnh",75.0,,,,,,,,,39.9,25
"Hà Nội, Hoàng Mai, Nhà riêng tại đường Thịnh Liệt",34.0,3.0,7.0,,,4,,Have certificate,Full,10.0,25
"Đà Nẵng, Hải Châu, Nhà riêng tại đường Nguyễn Văn Linh",46.0,,,,,,,Have certificate,,3.85,25
"Hồ Chí Minh, Quận 9, Nhà riêng tại đường Số 138",129.7,,3.0,,,,,Have certificate,,6.4,25
"Hồ Chí Minh, Quận 2, Nhà riêng tại đường Số 6",63.6,,,,,4,3,Have certificate,,6.2,25
"Hà Nội, Cầu Giấy, Nhà riêng tại đường Phạm Văn Đồng",36.0,3.85,,,,4,4,Have certificate,Full,10.4,25
"Hồ Chí Minh, Bình Tân, Nhà riêng tại đường Số 3",70.0,4.0,,Đông,,4,3,Have certificate,,6.3,25
"Hồ Chí Minh, Quận 10, Nhà riêng tại đường Điện Biên Phủ",53.6,3.58,1.6,,,,,Have certificate,,9.3,25
"Hồ Chí Minh, Gò Vấp, Nhà riêng tại đường Số 21",113.4,6.0,4.7,Đông - Nam,,,,Have certificate,,9.2,25
"Đà Nẵng, Liên Chiểu, Nhà riêng tại đường Nguyễn Văn Cừ",333.6,,,,,15,,Have certificate,,0.02,25
"Hồ Chí Minh, Bình Tân, Nhà riêng tại đường Liên khu 4-5",44.0,,,,,2,2,Sale contract,Full,1.63,25
"Đồng Nai, Biên Hòa, Nhà riêng tại phường Trảng Dài",161.0,,6.0,Đông - Bắc,,3,2,Have certificate,,2.88,25
"Hải Phòng, Dương Kinh, Nhà riêng tại đường Phú Hải",59.0,4.2,3.0,Tây,,,,Have certificate,,4.68,25
"Thái Bình, Thái Bình, Nhà riêng tại đường Hoàng Văn Thụ",130.0,4.0,6.0,Nam,,3,3,,Full,1.7,25
"Bà Rịa Vũng Tàu, Phú Mỹ, Nhà riêng tại phường Tân Phước",973.0,21.0,6.0,Đông,Đông,17,17,Have certificate,Basic,11.0,25
"Hà Nội, Thanh Xuân, Nhà riêng tại đường Nguyễn Trãi",56.0,,,,,,,Have certificate,Full,11.0,25
"Hà Nội, Bắc Từ Liêm, Nhà riêng tại đường Phạm Văn Đồng",33.0,3.2,,,,3,2,Have certificate,Basic,6.98,25
"Đồng Nai, Biên Hòa, Nhà riêng tại đường Bùi Văn Hòa",95.0,5.0,,,,3,2,Have certificate,Full,,25
"Hồ Chí Minh, Thủ Đức, Nhà riêng tại đường Nguyễn Duy Trinh",83.2,4.0,6.0,,,2,2,Have certificate,,4.8,25
"Hồ Chí Minh, Thủ Đức, Nhà riêng tại đường Xa Lộ Hà Nội",60.0,,,Đông - Nam,Đông - Nam,3,,Have certificate,,5.0,25
"Long An, Tân An, Nhà riêng tại đường Nguyễn Cửu Vân",681.0,12.0,6.0,,,24,24,Have certificate,Basic,10.5,25
"Hà Nội, Long Biên, Nhà riêng tại đường Hoàng Như Tiếp",30.0,3.8,3.0,Nam,Nam,3,3,Have certificate,Basic,8.9,25
"Hồ Chí Minh, Thủ Đức, Nhà riêng tại đường 6",61.0,,,,,2,2,Have certificate,,4.9,25
"Hà Nội, Hà Đông, Nhà riêng tại đường Hà Trì 2",30.0,,,,,,,,,7.86,25
"Hồ Chí Minh, Thủ Đức, Nhà riêng tại đường 4C",197.3,,4.0,Tây - Bắc,,,,,,13.5,25
"Bình Dương, Dĩ An, Nhà riêng tại đường Nguyễn Trung Trực",100.0,5.0,6.0,,,4,4,Have certificate,Full,7.8,25
"Hồ Chí Minh, Hóc Môn, Nhà riêng tại đường Tân Hiệp 46",203.5,10.0,6.0,Đông - Bắc,,4,3,Have certificate,,8.6,25
"Hồ Chí Minh, Tân Bình, Nhà riêng tại đường Hoàng Văn Thụ",140.0,3.8,7.0,,,18,19,Have certificate,Full,16.4,26
"Hồ Chí Minh, Thủ Đức, Nhà riêng tại đường Số 138",80.0,8.0,4.0,Tây,,,,,,4.9,26
"Hà Nội, Bắc Từ Liêm, Nhà riêng tại đường Hoàng Công Chất",74.0,3.4,,,,3,4,,,6.5,26
"Hà Nội, Sóc Sơn, Nhà riêng tại đường Tỉnh lộ 131",85.0,5.0,6.0,Đông - Bắc,Đông - Bắc,2,2,Have certificate,,3.1,26
"Bà Rịa Vũng Tàu, Bà Rịa, Nhà riêng tại đường Lương Thế Vinh",97.5,5.0,16.0,Đông - Bắc,Đông - Bắc,4,2,Have certificate,Full,5.0,26
"Hồ Chí Minh, Quận 12, Nhà riêng tại Khu dân cư Thạnh Xuân",110.0,4.0,6.0,Tây - Bắc,,2,2,Have certificate,Basic,5.3,26
"Hồ Chí Minh, Quận 12, Nhà riêng tại đường Dương Thị Giang",300.0,,,,,35,35,Have certificate,Full,26.0,25
"Hồ Chí Minh, Bình Chánh, Nhà riêng tại đường Cây Bàng",18.24,3.0,4.0,Tây,Tây,1,1,Sale contract,,1.27,25
"Hồ Chí Minh, Tân Bình, Nhà riêng tại đường Thiên Phước",30.0,,4.0,Tây - Nam,,4,3,Have certificate,Full,5.6,25
"Hồ Chí Minh, Bình Tân, Nhà riêng tại đường Bình Trị Đông",70.0,4.0,8.0,,,,,Have certificate,Basic,7.4,25
"Hà Nội, Long Biên, Nhà riêng tại đường Bát Khối",34.0,,,,,3,4,Have certificate,Full,5.4,25
"Hà Nội, Hà Đông, Nhà riêng tại đường Kiến Hưng",38.0,4.5,,Đông - Bắc,Đông,5,4,Have certificate,,7.0,25
"Hà Nội, Bắc Từ Liêm, Nhà riêng tại đường Trung Kiên",40.0,5.0,,Đông,Tây - Bắc,4,3,Have certificate,Full,6.6,25
"Hồ Chí Minh, Bình Tân, Nhà riêng tại đường Sinco",53.0,4.0,8.0,Đông - Nam,Đông - Nam,3,4,Have certificate,Basic,7.49,25
"Lạng Sơn, Lạng Sơn, Nhà riêng tại phường Chi Lăng",60.0,6.0,,,,,,,,1.5,25
"Hà Nội, Đống Đa, Nhà riêng tại đường Trường Chinh",54.7,5.03,3.0,Tây - Nam,Tây - Nam,4,3,Have certificate,Basic,0.35,25
"Hồ Chí Minh, Quận 7, Nhà riêng tại đường Huỳnh Tấn Phát",107.2,4.2,2.0,Đông - Bắc,,2,2,Have certificate,,8.0,25
"Hồ Chí Minh, Bình Tân, Nhà riêng tại đường Kênh 26/3",50.0,5.2,5.0,Tây - Bắc,Tây - Bắc,3,3,Have certificate,,6.5,25
"An Giang, Long Xuyên, Nhà riêng tại phường Mỹ Hòa",114.0,6.0,12.0,Đông - Nam,,,,Have certificate,,4.4,25
"Cần Thơ, Bình Thủy, Nhà riêng tại đường Cách Mạng Tháng Tám",130.0,6.0,3.6,,Đông - Bắc,,,Have certificate,,3.7,25
"Hà Nội, Hoàng Mai, Nhà riêng tại đường Kim Giang",33.0,5.0,3.0,,,3,4,Have certificate,Full,7.0,26
"Hà Nội, Hoàng Mai, Nhà riêng tại đường Định Công Thượng",30.0,4.5,3.0,,,3,4,Have certificate,Full,6.8,26
"Hà Nội, Hoàng Mai, Nhà riêng tại đường Định Công Thượng",33.0,,,,,3,4,Have certificate,Full,7.3,26
"Hà Nội, Hoàng Mai, Nhà riêng tại đường Định Công Thượng",36.0,3.7,2.5,,,3,2,Have certificate,Basic,7.0,26
"Hà Nội, Thanh Trì, Nhà riêng tại đường Kim Giang",36.0,,3.0,,,5,6,Have certificate,Full,8.0,26
"Hà Nội, Hoàng Mai, Nhà riêng tại đường Lê Trọng Tấn",35.0,,3.0,,,3,4,Have certificate,,7.0,26
"Hà Nội, Hoàng Mai, Nhà riêng tại đường Bùi Xương Trạch",40.0,,3.0,,,4,5,Have certificate,Full,7.0,26
"Hà Nội, Long Biên, Nhà riêng tại đường Tư Đình",52.0,7.1,5.0,Tây - Nam,,4,3,Have certificate,Full,20.0,26
"Hồ Chí Minh, Gò Vấp, Nhà riêng tại đường Số 9",153.0,10.0,10.0,,,,,Have certificate,,15.5,26
"Hồ Chí Minh, Bình Chánh, Nhà riêng tại đường Quốc Lộ 50",180.0,,,,,1,1,Have certificate,,8.5,26
"Bình Dương, Dĩ An, Nhà riêng tại đường Nguyễn Thị Chạy",63.0,4.5,4.0,Tây - Bắc,Tây - Bắc,4,3,,,2.0,26
"Đồng Nai, Biên Hòa, Nhà riêng tại đường Hồ Văn Huê",106.0,5.0,5.0,Đông - Nam,,3,2,Sale contract,Full,1.65,26
"Đồng Nai, Biên Hòa, Nhà riêng tại đường Phạm Văn Thuận",105.0,5.6,6.0,,,1,1,Have certificate,,5.5,26
"Hồ Chí Minh, Bình Tân, Nhà riêng tại đường Số 16",142.6,4.5,3.9,Đông - Bắc,,,,Have certificate,,9.4,26
"Hà Nội, Đống Đa, Nhà riêng tại đường Đê La Thành",20.0,3.0,3.0,,,3,3,Have certificate,Basic,5.45,26
"Hà Nội, Đống Đa, Nhà riêng tại đường Đê La Thành",31.0,3.5,4.0,,,3,3,Have certificate,Full,10.0,26
"Hà Nội, Cầu Giấy, Nhà riêng tại đường Trần Duy Hưng",50.0,8.0,,Đông - Nam,Đông - Nam,4,4,Have certificate,Full,13.4,26
"Hồ Chí Minh, Quận 4, Nhà riêng tại đường Tôn Đản",95.0,4.8,4.08,Tây - Nam,,,,Have certificate,,6.8,26
"Hà Nội, Thanh Xuân, Nhà riêng tại đường Vương Thừa Vũ",45.0,,4.0,Đông - Nam,,7,5,Have certificate,Full,12.5,26
"Đà Nẵng, Sơn Trà, Nhà riêng tại đường Nguyễn Phan Vinh",140.0,7.0,5.5,Tây,,2,2,Have certificate,Basic,6.9,26
"Hồ Chí Minh, Phú Nhuận, Nhà riêng tại đường Phan Xích Long",33.8,,6.0,,,3,4,Have certificate,Basic,7.5,26
"Hồ Chí Minh, Quận 3, Nhà riêng tại đường Trần Quang Diệu",57.9,4.0,8.0,Đông,Đông,5,3,Have certificate,,15.0,12
"Hồ Chí Minh, Quận 10, Nhà riêng tại đường Cách Mạng Tháng Tám",81.0,,,,,7,7,Have certificate,Full,19.0,26
"Hồ Chí Minh, Hóc Môn, Nhà riêng tại xã Xuân Thới Thượng",100.0,4.6,,,,,,Have certificate,,4.8,26
"Đồng Nai, Biên Hòa, Nhà riêng tại đường Nguyễn Tri Phương",84.0,5.0,6.0,,,3,2,Have certificate,Basic,3.85,26
"Hồ Chí Minh, Quận 1, Nhà riêng tại đường Nguyễn Trãi",68.0,3.9,4.0,Đông - Bắc,,,2,Have certificate,Basic,18.0,26
"Hà Nội, Hoàn Kiếm, Nhà riêng tại đường Cổng Đục",160.0,8.0,4.0,Đông - Bắc,Đông - Bắc,14,14,Have certificate,Full,126.0,26
"Đồng Nai, Biên Hòa, Nhà riêng tại đường Bùi Hữu Nghĩa",119.0,7.0,,Tây - Nam,Tây,2,1,Have certificate,,1.9,26
"Hải Phòng, Lê Chân, Nhà riêng tại phố Trần Nguyên Hãn",60.0,4.5,,,,,,Have certificate,,,26
"Hà Nội, Đống Đa, Nhà riêng tại phố Chùa Láng",35.0,,,,,5,5,Have certificate,Full,14.0,26
"Hà Nội, Bắc Từ Liêm, Nhà riêng tại đường Phạm Văn Đồng",59.0,8.0,3.0,Đông - Nam,Đông - Nam,13,13,Have certificate,Full,15.0,26
"Hà Nội, Cầu Giấy, Nhà riêng tại phố Trung Kính",66.0,,,,,4,4,Have certificate,,27.0,26
"Hồ Chí Minh, Bình Thạnh, Nhà riêng tại đường Ngô Đức Kế",62.0,5.8,4.0,,,7,7,Have certificate,,9.79,26
"Hồ Chí Minh, Bình Thạnh, Nhà riêng tại đường Xô Viết Nghệ Tĩnh",108.0,7.0,4.0,,,3,2,Have certificate,Basic,15.5,26
"Bà Rịa Vũng Tàu, Bà Rịa, Nhà riêng tại Lan Anh Residential",100.0,,6.0,Bắc,Bắc,3,2,Have certificate,Full,3.2,26
"Hà Nội, Thanh Xuân, Nhà riêng tại đường Bùi Xương Trạch",45.0,5.2,10.0,Đông,Đông,4,4,Have certificate,,16.2,26
"Hồ Chí Minh, Bình Tân, Nhà riêng tại đường 16",54.0,12.0,6.0,Bắc,,4,3,Have certificate,,7.3,26
"Hồ Chí Minh, Bình Thạnh, Nhà riêng tại đường Xô Viết Nghệ Tĩnh",41.6,3.5,5.0,Đông - Bắc,,,,Have certificate,,8.0,26
"Hồ Chí Minh, Bình Thạnh, Nhà riêng tại phường 26",102.36,,,Bắc,,16,16,Have certificate,Basic,25.0,25
"Hà Nội, Hoàng Mai, Nhà riêng tại đường Kim Giang",33.0,,3.0,,,3,4,Have certificate,Full,7.3,26
"Đồng Nai, Long Thành, Nhà riêng tại đường Lê Duẩn",439.0,12.0,5.0,,,,2,Have certificate,,,27
"Đà Nẵng, Cẩm Lệ, Nhà riêng tại đường Phước Hòa 5",73.0,5.0,3.0,,,4,4,Have certificate,Full,6.69,27
"Bình Dương, Tân Uyên, Nhà riêng tại đường D2",72.0,4.5,7.0,,,3,4,Have certificate,Full,3.3,27
"Bình Dương, Dĩ An, Nhà riêng tại đường Đào Sư Tích",73.0,4.5,4.0,Bắc,Bắc,4,2,Have certificate,Basic,4.25,27
"Khánh Hòa, Nha Trang, Nhà riêng tại đường Dương Văn An",55.8,5.0,,Tây - Bắc,,1,1,Have certificate,,5.88,27
"Hồ Chí Minh, Bình Chánh, Nhà riêng tại Khu dân cư Phi Long 5",92.5,12.0,12.0,Đông - Bắc,Đông - Bắc,5,5,,,6.9,27
"Hải Phòng, Hồng Bàng, Nhà riêng tại đường Trương Văn Lực",57.3,3.7,3.0,Tây,,3,3,Have certificate,Full,3.35,27
"Hồ Chí Minh, Tân Phú, Nhà riêng tại đường Lê Đình Thám",108.0,,,Đông,,5,4,Have certificate,Basic,11.3,27
"Hồ Chí Minh, Thủ Đức, Nhà riêng tại đường 49",44.0,4.0,,,,3,2,Have certificate,,4.5,26
"Đà Nẵng, Cẩm Lệ, Nhà riêng tại đường Bình Thái 1",80.0,5.0,5.0,,,3,3,Have certificate,Full,4.95,27
"Hồ Chí Minh, Bình Thạnh, Nhà riêng tại đường Nguyễn Thượng Hiền",51.0,,6.0,,,3,4,Have certificate,Full,13.95,27
"Hà Nội, Long Biên, Nhà riêng tại đường Ngọc Lâm",23.0,,,,,2,2,Have certificate,Basic,5.0,26
"Hà Nội, Long Biên, Nhà riêng tại đường Nguyễn Văn Cừ",85.0,5.2,7.0,,,17,17,Have certificate,Full,29.0,26
"Hà Nội, Long Biên, Nhà riêng tại đường Ngọc Lâm",64.0,5.8,,,,6,5,Have certificate,Full,14.5,26
"Hà Nội, Thanh Trì, Nhà riêng tại đường Cầu Bươu",95.5,7.0,3.0,Đông - Nam,,3,2,Have certificate,Full,17.5,26
"Hồ Chí Minh, Quận 3, Nhà riêng tại đường Trần Quang Diệu",35.4,,6.0,Bắc,Bắc,4,3,Have certificate,Full,17.0,26
"Hồ Chí Minh, Thủ Đức, Nhà riêng tại đường Số 6",94.7,,2.5,Tây - Bắc,,5,5,Have certificate,Basic,3.7,26
"Hà Nội, Thanh Trì, Nhà riêng tại đường Ngũ Hiệp",72.0,4.2,3.5,,,5,3,Have certificate,Basic,10.5,26
"Hà Nội, Nam Từ Liêm, Nhà riêng tại đường Hồ Tùng Mậu",60.0,,,,,18,18,Have certificate,Full,17.5,26
"Khánh Hòa, Nha Trang, Nhà riêng tại đường Trần Phú",112.2,4.0,25.0,Nam,,1,1,Have certificate,,7.8,26
"Hồ Chí Minh, Quận 12, Nhà riêng tại đường Tô Ký",58.0,4.3,4.0,,,2,2,Have certificate,Basic,3.5,27
"Hồ Chí Minh, Gò Vấp, Nhà riêng tại đường Dương Quảng Hàm",39.0,,6.0,,,3,4,Have certificate,Full,7.35,27
"Hà Nội, Bắc Từ Liêm, Nhà riêng tại đường Lê Văn Hiến",41.0,3.5,3.5,,,5,3,Have certificate,,10.9,27
"Hà Nội, Bắc Từ Liêm, Nhà riêng tại đường Bờ Tây Sông Nhuệ",43.0,3.5,3.5,,,5,3,Have certificate,Full,10.8,27
"Hồ Chí Minh, Bình Tân, Nhà riêng tại đường Phạm Đăng Giảng",66.0,4.2,6.0,Đông - Bắc,Đông - Bắc,2,1,Have certificate,Full,5.85,25
"Hà Nội, Cầu Giấy, Nhà riêng tại phố Mai Dịch",60.0,,,,,15,15,Have certificate,Full,16.0,27
"Hải Phòng, Ngô Quyền, Nhà riêng tại phố Đà Nẵng",43.0,5.0,2.0,,,4,3,Have certificate,,3.65,27
"Hải Phòng, Hải An, Nhà riêng tại đường Phủ Thượng Đoạn",64.0,4.2,5.0,,,4,3,Have certificate,Basic,2.95,24
"Hồ Chí Minh, Bình Tân, Nhà riêng tại đường Liên khu 4-5",95.8,4.0,8.0,Nam,Nam,4,5,Have certificate,Full,8.0,27
"Hồ Chí Minh, Quận 10, Nhà riêng tại đường Cách Mạng Tháng Tám",56.0,4.0,6.0,,,4,4,Have certificate,Full,10.0,27
"Hồ Chí Minh, Tân Bình, Nhà riêng tại phường 13",43.0,,,,,,,,,12.0,27
"Hồ Chí Minh, Nhà Bè, Nhà riêng tại đường Nguyễn Văn Tạo",80.0,,20.0,,,1,1,Have certificate,,5.3,27
"Hà Nội, Hoàng Mai, Nhà riêng tại đường Minh Khai",32.0,3.2,,,,4,3,Have certificate,Basic,7.75,26
"Hồ Chí Minh, Quận 10, Nhà riêng tại đường Đồng Nai",60.0,6.0,16.0,,,2,3,Have certificate,,11.5,27
"Hồ Chí Minh, Gò Vấp, Nhà riêng tại đường Nguyễn Tuân",71.4,,,,,,,Have certificate,,9.0,25
"Hà Nội, Hoài Đức, Nhà riêng tại đường Vạn Xuân",34.0,4.0,,Tây - Nam,,3,5,Have certificate,Basic,7.9,27
"Hồ Chí Minh, Tân Phú, Nhà riêng tại phường Tây Thạnh",40.0,4.0,3.0,,,3,,Have certificate,Basic,4.05,27
"Hồ Chí Minh, Thủ Đức, Nhà riêng tại đường Số 48",71.0,7.0,4.0,Đông - Nam,,4,5,Have certificate,,8.9,27
"Hồ Chí Minh, Nhà Bè, Nhà riêng tại đường Lê Văn Lương",36.0,5.0,2.0,Bắc,Bắc,3,2,,,1.75,24
"Hồ Chí Minh, Phú Nhuận, Nhà riêng tại đường Thích Quảng Đức",60.0,4.0,5.0,Đông - Nam,Đông - Nam,3,3,Have certificate,Full,9.2,27
"Hà Nội, Long Biên, Nhà riêng tại đường Phúc Lợi",48.0,,,,,3,5,Have certificate,Full,8.9,28
"Hà Nội, Hoàng Mai, Nhà riêng tại đường Bằng Liệt",45.0,4.0,4.0,,,4,4,Have certificate,Full,9.6,26
"Quảng Nam, Hội An, Nhà riêng tại đường Tống Văn Sương",108.0,5.0,3.0,Đông - Nam,Đông - Nam,1,1,Have certificate,,,28
"Hồ Chí Minh, Phú Nhuận, Nhà riêng tại đường Trương Quốc Dung",520.0,13.0,12.0,,,11,13,Have certificate,Basic,170.0,28
"Đà Nẵng, Cẩm Lệ, Nhà riêng tại đường Nguyễn Như Đãi",68.3,,2.0,Tây - Bắc,Tây - Bắc,,,Have certificate,Basic,2.7,28
"Hà Nội, Long Biên, Nhà riêng tại phố Sài Đồng",77.0,5.0,10.0,Đông - Bắc,Đông - Bắc,6,4,Sale contract,Full,23.1,28
"Hà Nội, Gia Lâm, Nhà riêng tại đường Cổ Bi",140.0,8.3,8.0,Đông - Bắc,Đông - Bắc,8,6,,Full,12.6,28
"Hồ Chí Minh, Quận 12, Nhà riêng tại đường Nguyễn Văn Quá",300.0,8.8,8.0,Đông - Bắc,Đông - Bắc,14,14,Have certificate,Basic,23.8,28
"Hồ Chí Minh, Củ Chi, Nhà riêng tại đường Nguyễn Văn Khạ",1520.0,29.0,12.0,Tây - Bắc,,2,2,Have certificate,Basic,19.0,28
"Hồ Chí Minh, Thủ Đức, Nhà riêng tại đường Kha Vạn Cân",73.0,10.0,5.0,,,2,2,Have certificate,,4.99,28
"Hà Nội, Đống Đa, Nhà riêng tại phố Hào Nam",62.0,,,,,12,12,Have certificate,Full,15.05,28
"Hà Nội, Mê Linh, Nhà riêng tại thị trấn Quang Minh",40.8,4.0,2.0,,,2,1,Have certificate,,2.45,28
"Hồ Chí Minh, Nhà Bè, Nhà riêng tại đường Lê Văn Lương",21.0,3.0,6.0,,,2,3,Have certificate,,1.83,28
"Hồ Chí Minh, Gò Vấp, Nhà riêng tại đường Phạm Văn Chiêu",75.0,5.0,6.0,,,5,5,Have certificate,Full,7.29,23
"Hồ Chí Minh, Tân Phú, Nhà riêng tại phường Phú Thọ Hòa",18.0,,,,,2,2,,,2.9,28
"Hồ Chí Minh, Thủ Đức, Nhà riêng tại đường Quốc Lộ 13",84.0,,5.0,Đông - Nam,,4,2,Have certificate,,7.5,28
"Hà Nội, Đông Anh, Nhà riêng tại đường Lễ Pháp",70.0,4.0,6.0,Nam,Nam,2,1,Have certificate,Basic,,5
"Hà Nội, Thanh Xuân, Nhà riêng tại phố Nhân Hòa",45.0,3.5,,,,7,,Have certificate,,9.8,27
"Hồ Chí Minh, Quận 2, Nhà riêng tại đường Số 6",71.0,4.9,,,,5,5,Have certificate,Full,7.5,27
"Hà Nội, Hoàng Mai, Nhà riêng tại phường Giáp Bát",96.0,,,Đông - Nam,Đông - Nam,24,24,Have certificate,Full,29.5,23
"Hà Nội, Ba Đình, Nhà riêng tại đường Đội Cấn",31.0,4.5,3.0,,,3,3,Have certificate,Full,8.81,28
"Hà Nội, Ba Đình, Nhà riêng tại đường Nguyễn Tri Phương",61.0,6.0,6.0,,,4,5,Have certificate,,69.0,5
"Hồ Chí Minh, Gò Vấp, Nhà riêng tại đường Dương Quảng Hàm",62.0,,4.5,,,4,2,Have certificate,Basic,7.6,26
"Hồ Chí Minh, Gò Vấp, Nhà riêng tại đường Dương Quảng Hàm",41.0,,6.0,,,3,2,Have certificate,Basic,6.5,28
"Hà Nội, Hà Đông, Nhà riêng tại phường Yên Nghĩa",35.0,4.0,3.0,,,3,4,Have certificate,Full,6.45,25
"Hồ Chí Minh, Gò Vấp, Nhà riêng tại đường Lê Thị Hồng",118.0,6.0,,,,,,Have certificate,,14.2,23
"Hà Nội, Nam Từ Liêm, Nhà riêng tại đường Lê Đức Thọ",55.0,,,,,,,,,18.9,28
"Hà Nội, Hà Đông, Nhà riêng tại phường Yên Nghĩa",35.0,3.7,3.0,,,3,4,Have certificate,Full,5.98,25
"Tây Ninh, Tây Ninh, Nhà riêng tại đường Nguyễn Hữu Thọ",291.3,,,,,,,,,1.52,28
"Hà Nội, Chương Mỹ, Nhà riêng tại đường Quốc lộ 6",35.0,3.7,3.5,,,3,4,Have certificate,Basic,3.95,25
"Hà Nội, Quốc Oai, Nhà riêng tại xã Hưng Đạo",53.0,4.0,3.0,,,3,3,Have certificate,Basic,4.5,25
"Hà Nội, Quốc Oai, Nhà riêng tại xã Hưng Đạo",100.0,5.0,3.5,,,4,4,Have certificate,Basic,6.05,25
"Hà Nội, Hoài Đức, Nhà riêng tại xã An Khánh",50.0,3.7,3.0,,,4,3,Have certificate,Full,7.95,25
"Hải Phòng, Hồng Bàng, Nhà riêng tại đường Đinh Tiên Hoàng",60.0,6.5,,,,,,Have certificate,Basic,6.0,28
"Hồ Chí Minh, Phú Nhuận, Nhà riêng tại đường Lê Tự Tài",72.0,6.0,6.0,,,3,3,Have certificate,,13.0,24
"Hồ Chí Minh, Bình Tân, Nhà riêng tại đường Liên khu 4-5",60.0,4.0,7.0,,,4,4,Have certificate,Full,6.35,27
"Hồ Chí Minh, Quận 12, Nhà riêng tại đường Vườn Lài",45.0,5.0,10.0,,,2,,,,3.85,28
"Khánh Hòa, Nha Trang, Nhà riêng tại đường Nguyễn Thị Minh Khai",89.0,6.59,6.0,Tây - Nam,,18,18,Have certificate,Full,31.5,28
"Đồng Nai, Biên Hòa, Nhà riêng tại đường Huỳnh Mẫn Đạt",64.0,4.6,6.0,,Tây - Nam,3,2,Have certificate,Basic,2.99,25
"Đà Nẵng, Liên Chiểu, Nhà riêng tại đường Hoàng Văn Thái",101.0,,,,,3,2,Have certificate,,3.6,28
"Hà Nội, Nam Từ Liêm, Nhà riêng tại đường Lưu Hữu Phước",66.0,4.5,4.0,Tây,Tây,4,3,Have certificate,Full,,29
"Hà Nội, Long Biên, Nhà riêng tại đường Cổ Linh",72.0,5.0,3.0,,,4,4,Have certificate,Basic,10.2,26
"Hải Dương, Hải Dương, Nhà riêng tại đường Nguyễn Hữu Cầu",60.8,5.0,2.0,Đông - Nam,Đông - Nam,3,3,Have certificate,Full,2.5,29
"Hồ Chí Minh, Quận 7, Nhà riêng tại đường Nguyễn Văn Quỳ",84.2,,,Bắc,,,,Have certificate,,4.5,29
"Hồ Chí Minh, Quận 7, Nhà riêng tại đường Nguyễn Văn Quỳ",74.7,8.16,4.0,Đông - Bắc,Đông - Bắc,4,4,Have certificate,,5.3,29
"Hồ Chí Minh, Quận 9, Nhà riêng tại đường Trần Thị Điệu",120.0,,,Đông - Nam,,3,,,,12.8,29
"Đồng Nai, Vĩnh Cửu, Nhà riêng tại đường ĐT 768",82.2,6.0,12.0,Tây - Nam,Tây - Nam,3,2,Have certificate,Basic,1.79,29
"Bà Rịa Vũng Tàu, Phú Mỹ, Nhà riêng tại đường Số 1",150.0,5.0,30.0,Nam,,2,2,Have certificate,Full,2.4,29
"Đồng Nai, Vĩnh Cửu, Nhà riêng tại Lavender City",215.0,5.0,17.0,Đông - Bắc,Đông - Bắc,3,3,Have certificate,Full,3.8,29
"Hồ Chí Minh, Bình Tân, Nhà riêng tại đường Bình Thành",140.0,14.0,8.0,Bắc,Bắc,8,6,Have certificate,Full,,29
"Tiền Giang, Mỹ Tho, Nhà riêng tại đường Hùng Vương",104.5,5.5,2.5,Tây,,2,1,Have certificate,,0.96,29
"Hà Nội, Quốc Oai, Nhà riêng tại đường 21",100.0,,,,,6,6,Have certificate,,,29
