Address,Area,Frontage,Access Road,House direction,Balcony direction,Bedrooms,Bathrooms,Legal status,Furniture state,Price,Day
"Quảng Ninh, Hạ Long, Nhà mặt phố tại đường Hạ Long",120.0,7.5,15.0,Đông - Nam,Đông - Nam,16,16,Have certificate,Full,16.0,22
"Hải Phòng, Hồng Bàng, Nhà mặt phố tại đường Hùng Vương",105.0,6.55,,,,,,Have certificate,,13.0,22
"Đà Nẵng, Thanh Khê, Nhà mặt phố tại đường Thanh Huy 2",100.0,5.0,5.5,Tây - Bắc,,,,Have certificate,,8.15,22
"Hồ Chí Minh, Củ Chi, Nhà mặt phố tại đường Bàu Trâm",390.0,10.0,12.0,,,20,20,Have certificate,,8.4,22
"Đà Nẵng, Hải Châu, Nhà mặt phố tại đường 2/9",50.0,4.36,,Đông - Nam,,4,4,Have certificate,,8.0,23
"Bình Dương, Thủ Dầu Một, Nhà mặt phố tại Khu dân cư Hiệp Thành III",147.0,,8.0,,,5,5,Have certificate,,8.3,23
"Bình Định, Quy Nhơn, Nhà mặt phố tại đường Số 28",100.0,4.0,16.0,Tây - Bắc,Tây - Bắc,2,2,Have certificate,,1.35,23
"Hồ Chí Minh, Quận 5, Nhà mặt phố tại đường Trần Chánh Chiếu",100.0,4.0,,Bắc,Bắc,6,5,Have certificate,,23.0,23
"Đà Nẵng, Cẩm Lệ, Nhà mặt phố tại đường Xuân Thủy",100.0,5.0,30.0,,,5,6,Have certificate,Full,,23
"Đà Nẵng, Hải Châu, Nhà mặt phố tại đường Nguyễn Văn Linh",106.0,4.5,35.0,Nam,Nam,5,4,Have certificate,Full,35.0,23
"Hà Nội, Nam Từ Liêm, Nhà mặt phố tại đường Đình Thôn",33.0,3.3,7.0,Đông - Bắc,,6,6,Have certificate,Full,15.8,23
"Đà Nẵng, Liên Chiểu, Nhà mặt phố tại đường Dương Đức Hiền",72.0,5.0,5.5,Tây - Nam,,4,2,Have certificate,Full,7.69,23
"Đà Nẵng, Hải Châu, Nhà mặt phố tại đường Mai Lão Bạng",127.6,6.4,,,,,,Have certificate,,,23
"Hà Nội, Cầu Giấy, Nhà mặt phố tại đường Trần Thái Tông",140.0,10.0,,,,,,Have certificate,,95.0,23
"Đắk Lắk, Buôn Ma Thuột, Nhà mặt phố tại phố Mai Hắc Đế",104.0,6.5,,,,6,6,Have certificate,,14.3,23
"Tiền Giang, Chợ Gạo, Nhà mặt phố tại đường Vàm",185.5,8.0,,Đông,,,,Have certificate,,3.5,23
"Hà Nội, Long Biên, Nhà mặt phố tại đường Đàm Quang Trung",75.0,8.0,7.0,,,4,7,Have certificate,Full,31.5,23
"Hồ Chí Minh, Thủ Đức, Nhà mặt phố tại đường 11",176.0,13.0,,,,,,Have certificate,,13.9,23
"Yên Bái, Yên Bình, Nhà mặt phố tại đường Quốc lộ 70",4.2,18.6,21.0,,,,,Have certificate,,0.0,23
"Hồ Chí Minh, Gò Vấp, Nhà mặt phố tại đường Phạm Văn Bạch",160.0,8.0,15.0,,,2,,Have certificate,,26.0,23
"Hồ Chí Minh, Quận 2, Nhà mặt phố tại đường 54",700.0,,,,,,,,,0.9,24
"Bình Dương, Thủ Dầu Một, Nhà mặt phố tại đường DX 095",105.0,4.0,8.0,Đông,Đông,5,3,Have certificate,Full,3.4,24
"Lào Cai, Lào Cai, Nhà mặt phố tại đường Cốc Lếu",112.0,6.0,,,,6,6,Have certificate,Full,18.5,24
"Thanh Hóa, Thọ Xuân, Nhà mặt phố tại đường Quốc lộ 47",100.0,5.0,25.0,Tây - Bắc,,,,Have certificate,,0.03,24
"Hà Nội, Thanh Xuân, Nhà mặt phố tại đường Vương Thừa Vũ",190.0,12.0,12.0,,,,,Have certificate,,147.0,24
"Hà Nội, Hoàn Kiếm, Nhà mặt phố tại đường Cổng Đục",160.0,,,,,,,,,126.0,24
"Cần Thơ, Ninh Kiều, Nhà mặt phố tại đường Mậu Thân",131.6,,20.0,Đông - Bắc,Đông,23,25,Have certificate,Full,27.0,24
"Hải Phòng, Hải An, Nhà mặt phố tại đường 193 Văn Cao",83.0,4.15,15.0,,,4,4,Have certificate,Basic,10.0,24
"Ninh Thuận, Phan Rang - Tháp Chàm, Nhà mặt phố tại đường Hải Thượng Lãn Ông",183.0,28.0,,,,,,Have certificate,,5.5,24
"Đà Nẵng, Cẩm Lệ, Nhà mặt phố tại đường Thanh Lương 9",100.0,5.0,,,,,,Have certificate,Full,,24
"Đồng Tháp, Sa Đéc, Nhà mặt phố tại đường ĐT 848",829.0,,,Đông,,,,Have certificate,Full,21.0,24
"Tiền Giang, Gò Công, Nhà mặt phố tại đường Nguyễn Trọng Dân",115.0,5.0,12.0,Bắc,Bắc,4,4,Have certificate,,5.09,24
"Tiền Giang, Gò Công, Nhà mặt phố tại đường Nguyễn Trọng Dân",115.0,5.0,22.0,Nam,Nam,3,3,,,5.09,24
"Đắk Lắk, Buôn Ma Thuột, Nhà mặt phố tại đường A Dừa",458.0,5.5,10.0,Đông - Bắc,,3,1,Have certificate,,12.0,24
"Khánh Hòa, Nha Trang, Nhà mặt phố tại đường Trần Nhật Duật",68.8,,,Tây - Nam,Tây - Nam,2,2,Have certificate,Basic,12.5,23
"Hồ Chí Minh, Phú Nhuận, Nhà mặt phố tại đường Trần Hữu Trang",72.0,6.0,10.0,,,5,4,Have certificate,,16.5,23
"Hồ Chí Minh, Thủ Đức, Nhà mặt phố tại đường Số 8",90.0,5.4,,Đông - Bắc,,4,2,,,9.2,23
"Hồ Chí Minh, Bình Thạnh, Nhà mặt phố tại đường Phan Văn Trị",69.3,3.8,,,,2,3,Have certificate,Full,12.5,23
"An Giang, Long Xuyên, Nhà mặt phố tại Sao Mai Bình Khánh 3",78.54,4.2,14.0,Đông - Nam,,3,2,Have certificate,,2.55,23
"Đà Nẵng, Ngũ Hành Sơn, Nhà mặt phố tại đường Phan Tôn",95.0,,,,,3,2,Have certificate,,30.0,23
"Hải Phòng, Lê Chân, Nhà mặt phố tại phố Đình Đông",67.0,5.05,15.0,Tây - Nam,Tây - Nam,2,1,Have certificate,,12.0,24
"Hải Phòng, Lê Chân, Nhà mặt phố tại đường Hoàng Minh Thảo",262.0,15.0,20.0,Đông - Bắc,Đông - Bắc,1,1,Have certificate,Basic,38.0,24
"Hải Phòng, Lê Chân, Nhà mặt phố tại đường Miếu Hai Xã",54.0,3.75,20.0,Tây - Bắc,Tây - Bắc,3,4,Have certificate,Basic,7.6,24
"Hải Phòng, Lê Chân, Nhà mặt phố tại đường Cát Cụt",76.0,,,,,,,,,15.5,24
"Hải Phòng, Lê Chân, Nhà mặt phố tại đường Võ Nguyên Giáp",160.0,11.0,25.0,Nam,,,,Have certificate,,28.8,24
"Hồ Chí Minh, Gò Vấp, Nhà mặt phố tại đường Lê Quang Định",43.0,4.0,,Tây - Nam,,,,Have certificate,,,12
"Hải Phòng, Hồng Bàng, Nhà mặt phố tại đường Phan Bội Châu",105.0,4.8,,,,,,Have certificate,,22.0,24
"Hà Nam, Duy Tiên, Nhà mặt phố tại Khu đô thị Đồng Văn Xanh",104.0,6.5,38.0,Bắc,,,,Have certificate,,6.25,24
"Hòa Bình, Hòa Bình, Nhà mặt phố tại đường Hòa Bình",50.0,4.7,12.0,Tây - Bắc,,1,1,Have certificate,,1.75,24
"Đà Nẵng, Liên Chiểu, Nhà mặt phố tại đường Nguyễn Tất Thành",120.0,5.0,10.5,Bắc,,6,6,Have certificate,Basic,9.0,24
"Hồ Chí Minh, Tân Phú, Nhà mặt phố tại đường Tân Sơn Nhì",264.0,13.0,20.0,Đông - Bắc,Đông - Bắc,2,2,Have certificate,Basic,48.0,24
"Tiền Giang, Mỹ Tho, Nhà mặt phố tại đường Đinh Bộ Lĩnh",100.0,,,,,,,,,,24
"Hồ Chí Minh, Quận 1, Nhà mặt phố tại đường Calmette",170.0,9.0,,,,10,12,Have certificate,,130.0,24
"Tiền Giang, Mỹ Tho, Nhà mặt phố tại đường Đinh Bộ Lĩnh",320.0,11.0,,,,,,,,,24
"Hồ Chí Minh, Quận 6, Nhà mặt phố tại đường Số 26",76.0,,20.0,Bắc,Bắc,4,4,Have certificate,Full,15.0,24
"Hồ Chí Minh, Tân Phú, Nhà mặt phố tại đường Trần Hưng Đạo",94.0,20.0,20.0,,,5,5,Have certificate,Full,17.2,24
"Hồ Chí Minh, Tân Phú, Nhà mặt phố tại đường Chế Lan Viên",70.0,20.0,25.0,Tây - Nam,,3,3,Have certificate,Full,13.6,24
"Nam Định, Nam Định, Nhà mặt phố tại Khu đô thị Hòa Vượng",50.0,4.0,8.0,Bắc,Bắc,5,4,Have certificate,Full,5.2,24
"Long An, Tân An, Nhà mặt phố tại đường Lê Minh Xuân",301.0,12.0,30.0,,,1,1,Have certificate,Full,2.69,24
"Đồng Nai, Biên Hòa, Nhà mặt phố tại đường Trần Công An",179.6,10.0,,Bắc,Bắc,23,23,Have certificate,Full,25.0,24
"Hải Phòng, Lê Chân, Nhà mặt phố tại đường Đông Trà",90.0,4.5,11.0,Đông - Bắc,,5,6,Have certificate,Full,12.8,24
"Hải Phòng, Lê Chân, Nhà mặt phố tại đường Thiên Lôi",100.0,4.0,,Tây - Nam,Tây - Nam,1,1,Have certificate,,9.8,24
"Hải Phòng, Lê Chân, Nhà mặt phố tại đường Hồ Sen",46.0,9.0,25.0,Đông,Đông,3,4,Have certificate,,15.0,24
"Hải Phòng, Lê Chân, Nhà mặt phố tại phố Đào Nhuận",90.0,4.5,15.0,Tây - Nam,Tây - Nam,5,5,Have certificate,Full,15.0,24
"Hải Phòng, Hải An, Nhà mặt phố tại đường Ngô Gia Tự",800.0,17.0,25.0,Đông - Nam,Đông - Nam,,,Have certificate,Full,120.0,24
"Hải Phòng, Lê Chân, Nhà mặt phố tại phố Đặng Ma La",92.0,4.6,18.0,Đông - Nam,Đông - Nam,,,Have certificate,Full,11.95,24
"Hải Phòng, Hải An, Nhà mặt phố tại đường Ngô Gia Tự",131.0,4.0,25.0,Đông - Nam,Đông - Nam,1,1,Have certificate,Full,13.5,24
"Hải Phòng, Ngô Quyền, Nhà mặt phố tại đường Văn Cao",90.0,4.5,25.0,Đông - Bắc,Đông - Bắc,4,4,Have certificate,Basic,17.5,24
"Hải Phòng, Lê Chân, Nhà mặt phố tại đường Mê Linh",119.0,4.4,18.0,Tây,Tây,2,2,Have certificate,Basic,19.5,24
"Hải Phòng, Lê Chân, Nhà mặt phố tại đường Chùa Hàng",64.8,4.65,20.0,Tây - Nam,Tây - Nam,4,4,Have certificate,Full,13.8,24
"Hải Phòng, Lê Chân, Nhà mặt phố tại đường Chùa Hàng",82.2,4.0,18.0,Tây - Bắc,Tây - Bắc,4,5,Have certificate,Full,12.0,24
"Hải Phòng, Lê Chân, Nhà mặt phố tại đường Cát Cụt",76.0,4.2,18.0,Tây,Tây,4,4,Have certificate,,15.5,24
"Hải Phòng, Lê Chân, Nhà mặt phố tại phố Nguyễn Công Hòa",59.0,6.0,20.0,Tây - Nam,Tây - Nam,4,4,Have certificate,Full,13.0,24
"Hải Phòng, Lê Chân, Nhà mặt phố tại phố Hai Bà Trưng",47.0,3.8,18.0,,Bắc,5,5,Have certificate,Full,12.8,24
"Hải Phòng, Lê Chân, Nhà mặt phố tại phố Khúc Thừa Dụ",100.0,4.0,12.0,Đông - Nam,Đông - Nam,1,1,Have certificate,Basic,8.9,24
"Hải Phòng, Lê Chân, Nhà mặt phố tại đường Thiên Lôi",101.0,,,,,,,,,15.99,24
"Hồ Chí Minh, Quận 3, Nhà mặt phố tại phố Nguyễn Thiện Thuật",40.0,3.0,20.0,,,3,3,Have certificate,Basic,19.5,24
"Hải Phòng, Lê Chân, Nhà mặt phố tại đường Dư Hàng",127.0,5.2,20.0,Đông - Bắc,Đông - Bắc,4,4,Have certificate,Basic,16.5,24
"Hải Phòng, Lê Chân, Nhà mặt phố tại phố Trần Nguyên Hãn",75.0,4.2,20.0,Tây - Bắc,Tây - Bắc,6,8,Have certificate,Full,13.5,24
"Hồ Chí Minh, Quận 1, Nhà mặt phố tại đường Phạm Ngọc Thạch",798.0,20.0,30.0,,,8,10,Have certificate,,650.0,25
"Hồ Chí Minh, Quận 1, Nhà mặt phố tại đường Nguyễn Thái Học",550.0,12.5,,,,4,5,Have certificate,Basic,350.0,25
"Hồ Chí Minh, Quận 1, Nhà mặt phố tại đường Trần Hưng Đạo",431.0,19.0,30.0,,,6,8,Have certificate,Basic,285.0,25
"Hồ Chí Minh, Quận 1, Nhà mặt phố tại đường Nguyễn Du",384.0,,,,,,,Have certificate,,420.0,25
"Đà Nẵng, Hải Châu, Nhà mặt phố tại đường Mai Lão Bạng",127.6,6.4,,,,,,Have certificate,,,25
"Hồ Chí Minh, Quận 2, Nhà mặt phố tại Sala Đại Quang Minh",170.4,7.1,40.0,,,,,Have certificate,,174.9,25
"Hà Nội, Ba Đình, Nhà mặt phố tại đường Đê La Thành",40.0,3.5,50.0,Tây,,3,4,Have certificate,Full,29.5,23
"Hồ Chí Minh, Quận 9, Nhà mặt phố tại Centana City Điền Phúc Thành",100.0,,,,,4,3,Have certificate,Basic,10.5,25
"Hồ Chí Minh, Phú Nhuận, Nhà mặt phố tại đường Nguyễn Trọng Tuyển",110.7,,12.0,Bắc,Bắc,5,3,Have certificate,,32.0,25
"Hồ Chí Minh, Gò Vấp, Nhà mặt phố tại Cityland Center Hills",192.5,10.0,,Đông - Nam,Đông - Nam,,,Have certificate,,56.0,25
"Hồ Chí Minh, Quận 2, Nhà mặt phố tại đường Nguyễn Duy Trinh",318.0,,,,,3,2,Have certificate,,42.0,25
"Hồ Chí Minh, Quận 6, Nhà mặt phố tại đường Cư Xá Phú Lâm D",42.0,3.5,10.0,Nam,,5,5,Have certificate,Full,8.2,25
"Hồ Chí Minh, Bình Thạnh, Nhà mặt phố tại đường Nguyễn Gia Trí",80.0,4.0,25.0,,,4,5,Have certificate,Basic,24.5,24
"Hà Nội, Cầu Giấy, Nhà mặt phố tại đường Trần Duy Hưng",120.0,8.0,50.0,,,5,7,Have certificate,Full,95.0,25
"Hồ Chí Minh, Thủ Đức, Nhà mặt phố tại đường Nguyễn Văn Bá",1.3,50.0,,,,,,Have certificate,,250.0,25
"Hải Phòng, Ngô Quyền, Nhà mặt phố tại phố Lạch Tray",60.0,4.25,28.0,Đông - Bắc,Đông - Bắc,7,8,Have certificate,Full,33.0,25
"Tiền Giang, Gò Công Tây, Nhà mặt phố tại đường Quốc Lộ 50",424.0,6.5,,Nam,,,,Have certificate,,4.3,25
"Hà Nội, Tây Hồ, Nhà mặt phố tại đường Phú Gia",350.0,15.0,,,,,,,,,25
"Bình Định, Quy Nhơn, Nhà mặt phố tại đường Tây Sơn",230.0,6.4,40.0,Tây - Nam,Tây - Nam,9,7,Have certificate,Basic,15.9,25
"Hà Nội, Cầu Giấy, Nhà mặt phố tại đường Trần Thái Tông",40.0,,,,,,,Have certificate,,30.0,20
"Hải Phòng, Ngô Quyền, Nhà mặt phố tại phố Lạch Tray",92.0,2.5,,,,,,Have certificate,,10.5,25
"Hồ Chí Minh, Quận 3, Nhà mặt phố tại đường Trương Định",816.0,,25.0,,,6,8,Have certificate,Basic,540.0,25
"Hải Phòng, Ngô Quyền, Nhà mặt phố tại đường Lê Lợi",90.0,8.5,,,,,,Have certificate,,,25
"Hải Phòng, Lê Chân, Nhà mặt phố tại đường Tô Hiệu",203.0,7.1,,,,,,Have certificate,,,25
"Hồ Chí Minh, Quận 8, Nhà mặt phố tại đường Dương Quang Đông",93.0,4.0,32.0,Tây,Tây,4,3,Have certificate,Basic,20.0,25
"Bình Dương, Thủ Dầu Một, Nhà mặt phố tại Khu đô thị Phúc Đạt",100.0,5.0,,,,4,4,Have certificate,Full,7.5,25
"Hồ Chí Minh, Quận 1, Nhà mặt phố tại đường Lý Tự Trọng",100.0,30.0,,Đông - Nam,,6,14,Have certificate,Full,,25
"Hồ Chí Minh, Quận 1, Nhà mặt phố tại đường Lê Thánh Tôn",150.0,8.5,,,,28,32,Have certificate,Full,180.0,25
"Hồ Chí Minh, Quận 1, Nhà mặt phố tại đường Lê Thánh Tôn",450.0,30.0,,,,8,10,Have certificate,,,25
"Hồ Chí Minh, Quận 1, Nhà mặt phố tại đường Trần Hưng Đạo",340.0,11.5,30.0,,,20,24,Have certificate,Full,250.0,25
"Hồ Chí Minh, Quận 1, Nhà mặt phố tại đường Thủ Khoa Huân",621.0,,,,,,,,,710.0,25
"Hồ Chí Minh, Quận 1, Nhà mặt phố tại đường Tôn Thất Tùng",305.0,24.0,30.0,Đông - Nam,Đông - Nam,5,6,Have certificate,Basic,,25
"Hồ Chí Minh, Quận 1, Nhà mặt phố tại đường Lê Lai",576.0,18.0,30.0,Đông - Nam,,4,6,Have certificate,,450.0,25
"Hồ Chí Minh, Quận 1, Nhà mặt phố tại phường Bến Nghé",1.1,25.0,30.0,,,1,1,Have certificate,,999.0,25
"Hồ Chí Minh, Quận 1, Nhà mặt phố tại đường Nguyễn Trãi",126.0,8.2,30.0,,,32,34,Have certificate,,110.0,25
"Hồ Chí Minh, Quận 1, Nhà mặt phố tại đường Nguyễn Đình Chiểu",450.0,,,,,,,Have certificate,,,25
"Hồ Chí Minh, Quận 1, Nhà mặt phố tại đường Lê Thánh Tôn",1.49,30.0,30.0,,,11,13,Have certificate,Basic,,25
"Hồ Chí Minh, Quận 1, Nhà mặt phố tại đường Nguyễn Đình Chiểu",1.1,30.0,30.0,,,10,12,Have certificate,,,25
"Hồ Chí Minh, Quận 1, Nhà mặt phố tại đường Trần Đình Xu",170.1,8.35,30.0,Tây - Nam,,18,20,Have certificate,Full,175.0,25
"Hồ Chí Minh, Quận 1, Nhà mặt phố tại đường Lê Thánh Tôn",150.0,8.0,30.0,,,,,Have certificate,,255.0,25
"Thừa Thiên Huế, Huế, Nhà mặt phố tại đường Võ Thị Sáu",190.8,7.1,12.0,Tây - Bắc,Tây - Bắc,5,5,Have certificate,Basic,34.34,26
"Hải Phòng, Dương Kinh, Nhà mặt phố tại phố Trần Bá Lương",50.0,4.0,4.0,Nam,Nam,5,3,Have certificate,,3.5,26
"Lào Cai, Lào Cai, Nhà mặt phố tại đường Cốc Lếu",108.0,6.0,,,,5,5,Have certificate,Full,15.8,26
"Tây Ninh, Gò Dầu, Nhà mặt phố tại đường Quốc Lộ 22",1.532,22.0,,,,16,16,Have certificate,,13.0,26
"An Giang, Tịnh Biên, Nhà mặt phố tại thị trấn Nhà Bàng",118.0,4.74,4.0,,,2,1,Have certificate,Basic,4.5,26
"Hồ Chí Minh, Bình Chánh, Nhà mặt phố tại đường Văn Tiến Dũng",193.0,5.0,,,,1,2,Have certificate,,12.5,26
"Đồng Nai, Nhơn Trạch, Nhà mặt phố tại đường D9",140.0,7.0,16.0,Đông - Bắc,Đông - Bắc,3,3,Have certificate,,8.5,26
"Đà Nẵng, Liên Chiểu, Nhà mặt phố tại đường Xuân Thiều 7",100.0,,,Đông - Nam,,5,4,Have certificate,,6.1,26
"Hồ Chí Minh, Quận 6, Nhà mặt phố tại đường Cư Xá Phú Lâm A",160.0,4.0,,,,,,Have certificate,,13.0,26
"Hồ Chí Minh, Quận 12, Nhà mặt phố tại Khu dân cư An Sương",105.0,7.0,7.0,Đông,Đông,5,4,,,13.0,26
"Đà Nẵng, Liên Chiểu, Nhà mặt phố tại đường B1 Hồng Phước(Hồng Phước 4)",79.0,5.0,7.5,Đông - Bắc,Đông - Bắc,2,1,Have certificate,Full,4.2,26
"Hồ Chí Minh, Tân Bình, Nhà mặt phố tại đường Hoàng Việt",174.0,6.5,12.0,,,8,7,Have certificate,Basic,23.0,26
"Hồ Chí Minh, Quận 1, Nhà mặt phố tại đường Nguyễn Phi Khanh",60.0,,,,,4,4,,,19.0,25
"Hồ Chí Minh, Tân Bình, Nhà mặt phố tại đường Hoàng Hoa Thám",142.0,4.0,15.0,,,1,1,Have certificate,,35.0,25
"Vĩnh Phúc, Vĩnh Yên, Nhà mặt phố tại phố Tôn Đức Thắng",100.0,,23.0,Đông - Nam,Đông - Nam,5,3,Have certificate,,8.5,25
"Hồ Chí Minh, Gò Vấp, Nhà mặt phố tại đường Phạm Văn Chiêu",39.8,3.04,15.0,Đông - Nam,,1,1,Have certificate,,7.0,25
"Hà Nội, Cầu Giấy, Nhà mặt phố tại đường Hồ Tùng Mậu",111.0,12.0,,,,,,Have certificate,,66.0,25
"Hồ Chí Minh, Quận 7, Nhà mặt phố tại Khu đô thị Nam Long",130.0,,,,,14,15,Have certificate,Full,28.0,25
"Hồ Chí Minh, Bình Chánh, Nhà mặt phố tại đường Trần Văn Giàu",133.0,,,,,5,4,Have certificate,,7.0,25
"Bình Dương, Thuận An, Nhà mặt phố tại đường 22/12",249.0,5.4,,,,,,Have certificate,Basic,12.5,27
"Hà Nội, Đông Anh, Nhà mặt phố tại đường Cao Lỗ",84.8,4.7,,,,3,3,Have certificate,,16.2,27
"Đà Nẵng, Ngũ Hành Sơn, Nhà mặt phố tại đường Lê Quang Đạo",160.0,,,,,,,,,57.0,27
"Hà Nội, Đống Đa, Nhà mặt phố tại phố Mai Anh Tuấn",100.0,6.37,,,,6,8,Have certificate,Full,70.5,27
"Hồ Chí Minh, Quận 11, Nhà mặt phố tại đường Tạ Uyên",84.0,,,Tây,Tây - Nam,8,8,Have certificate,,25.0,28
"Đà Nẵng, Ngũ Hành Sơn, Nhà mặt phố tại đường An Thượng 11",75.0,5.0,5.0,,,4,3,Have certificate,Basic,19.2,28
"Cần Thơ, Bình Thủy, Nhà mặt phố tại đường Lê Thị Hồng Gấm",106.0,4.75,7.0,Đông - Nam,Đông - Nam,2,1,Have certificate,,1.99,28
"Hồ Chí Minh, Phú Nhuận, Nhà mặt phố tại đường Huỳnh Văn Bánh",62.5,3.6,16.0,Nam,Nam,5,6,Have certificate,Basic,20.9,28
"Hồ Chí Minh, Bình Tân, Nhà mặt phố tại đường Nguyễn Cửu Phú",88.0,4.0,10.0,Tây,Tây,10,10,Have certificate,,15.0,28
"Khánh Hòa, Nha Trang, Nhà mặt phố tại đường Cửu Long",345.0,,10.0,,,,,Have certificate,Full,45.0,28
"Bà Rịa Vũng Tàu, Vũng Tàu, Nhà mặt phố tại đường Nguyễn Tri Phương",32.0,4.0,30.0,Tây - Nam,,3,3,Have certificate,,8.0,22
"Hồ Chí Minh, Bình Tân, Nhà mặt phố tại đường Số 1A",126.0,6.0,15.0,,,5,5,Have certificate,Full,16.8,28
"Lâm Đồng, Đà Lạt, Nhà mặt phố tại đường Hà Huy Tập",318.0,13.0,6.0,,,30,30,Have certificate,Full,30.0,13
"Hà Nội, Long Biên, Nhà mặt phố tại Noble Palace Long Biên",150.0,,,,,5,4,Have certificate,,46.0,27
"Hồ Chí Minh, Quận 8, Nhà mặt phố tại KDC Chợ Bình Điền",110.0,5.0,20.0,Nam,Nam,,,Have certificate,Basic,11.5,27
"Đà Nẵng, Sơn Trà, Nhà mặt phố tại đường An Thượng 22",90.0,,,Đông,,14,15,Have certificate,Full,0.33,27
"Hồ Chí Minh, Củ Chi, Nhà mặt phố tại đường 538",3.0,10.0,15.0,Đông,Nam,3,3,Have certificate,Full,0.01,27
"Đà Nẵng, Liên Chiểu, Nhà mặt phố tại đường Mê Linh",99.5,,33.0,Tây - Bắc,Tây - Bắc,3,4,,,7.25,27
"Đà Nẵng, Hải Châu, Nhà mặt phố tại đường Duy Tân",91.0,5.0,,Tây - Nam,,4,4,Have certificate,Full,16.9,27
"Hồ Chí Minh, Phú Nhuận, Nhà mặt phố tại đường Nguyễn Kiệm",99.6,4.1,,,,,,,,16.5,27
"Lâm Đồng, Bảo Lộc, Nhà mặt phố tại đường Quốc Lộ 20",139.0,20.0,15.0,Tây - Bắc,,2,1,Have certificate,Basic,8.0,29
"Hồ Chí Minh, Quận 8, Nhà mặt phố tại đường Hưng Phú",29.7,,,Bắc,,3,2,Have certificate,Full,11.85,29
"Quảng Ninh, Vân Đồn, Nhà mặt phố tại xã Minh Châu",352.0,40.0,24.0,Đông - Bắc,Đông - Bắc,18,19,Have certificate,Full,0.2,29
"Tiền Giang, Gò Công, Nhà mặt phố tại đường Số 3",279.0,35.0,10.0,Đông - Bắc,Tây - Bắc,2,3,Have certificate,Basic,16.5,27
"Lâm Đồng, Đà Lạt, Nhà mặt phố tại đường Tô Hiến Thành",80.0,4.0,,,,17,17,Have certificate,,15.0,29
"Khánh Hòa, Vạn Ninh, Nhà mặt phố tại đường Quốc lộ 1A",911.6,18.0,30.0,Tây - Bắc,,,,Have certificate,Full,8.0,29
"Hải Phòng, Lê Chân, Nhà mặt phố tại đường Cầu Cáp",45.0,3.5,7.0,Bắc,Bắc,4,3,Have certificate,Basic,5.65,29
"Hải Phòng, Hải An, Nhà mặt phố tại đường Lũng Đông",124.0,7.7,11.0,Đông - Nam,Đông - Nam,5,4,Have certificate,Basic,11.7,29
"Hải Phòng, Lê Chân, Nhà mặt phố tại đường Dân Lập",82.2,18.0,9.0,Đông - Bắc,Đông - Bắc,5,4,Have certificate,Basic,14.3,29
"Hải Phòng, Lê Chân, Nhà mặt phố tại đường Hàng Kênh",54.4,4.0,11.0,Tây - Nam,Tây - Nam,4,4,Have certificate,Basic,11.5,29
"Hải Phòng, Lê Chân, Nhà mặt phố tại phố Trần Nguyên Hãn",76.0,4.2,11.0,Tây - Bắc,Tây - Bắc,6,6,Have certificate,Basic,13.8,29
"Hải Phòng, Hồng Bàng, Nhà mặt phố tại đường Trần Hưng Đạo",90.0,8.0,40.0,Đông - Nam,Đông - Nam,9,9,Have certificate,Full,33.0,28
"Hồ Chí Minh, Bình Thạnh, Nhà mặt phố tại đường Nguyễn Văn Đậu",100.0,,,,,,,Have certificate,,23.0,28
"Đà Nẵng, Thanh Khê, Nhà mặt phố tại đường Tôn Đản",102.0,4.3,,,Đông - Nam,4,2,Have certificate,,7.49,30
"Hồ Chí Minh, Bình Tân, Nhà mặt phố tại đường Lê Cơ",126.0,,,,,,,,,17.5,30
"Hồ Chí Minh, Quận 6, Nhà mặt phố tại đường Bình Phú",80.0,4.0,16.0,,,5,5,Have certificate,Full,24.5,29
"Hồ Chí Minh, Quận 6, Nhà mặt phố tại đường Bình Phú 2",40.0,4.0,8.0,,,3,3,Have certificate,Full,6.9,29
"Hồ Chí Minh, Nhà Bè, Nhà mặt phố tại đường Lê Văn Lương",336.0,7.2,40.0,,,1,,Have certificate,,39.0,29
"Hồ Chí Minh, Quận 2, Nhà mặt phố tại đường Bùi Tá Hán",80.0,4.0,18.0,,Tây,,,Have certificate,,23.8,29
"Kiên Giang, Rạch Giá, Nhà mặt phố tại đường Huỳnh Thúc Kháng",36.0,4.5,19.0,Tây - Nam,Đông - Bắc,3,3,Have certificate,Basic,3.4,29
"Cần Thơ, Ninh Kiều, Nhà mặt phố tại đường Ung Văn Khiêm",64.0,,,,,,,Have certificate,,13.0,29
"Đà Nẵng, Liên Chiểu, Nhà mặt phố tại đường Đồng Xoài",80.0,5.0,7.5,Tây - Bắc,,,,Have certificate,,5.5,29
