Address,Area,Frontage,Access Road,House direction,Balcony direction,Bedrooms,Bathrooms,Legal status,Furniture state,Price,Day
"Hà Nội, Mê Linh, Nhà biệt thự, liền kề tại Khu đô thị CEO Mê Linh",95.0,5.0,16.0,Tây - Bắc,Đông - Nam,,,Have certificate,,,22
"Hưng Yên, Văn Giang, Nhà biệt thự, liền kề tại Alumi - Alluvia City",200.0,10.0,13.0,Đông - Bắc,Đông - Bắc,,,Sale contract,,26.8,22
"Lâm Đồng, Đà Lạt, Nhà biệt thự, liền kề tại phường 1",4.768,,,,,,,Have certificate,,650.0,22
"Long An, Bến Lức, Nhà biệt thự, liền kề tại Eco Retreat Long An",220.0,,,Đông - Bắc,,,,Sale contract,,20.3,22
"Long An, Cần Giuộc, Nhà biệt thự, liền kề tại T&T Millennia City Long Hậu",90.0,,,,,,,Sale contract,,,22
"Long An, Cần Giuộc, Nhà biệt thự, liền kề tại T&T Millennia City Long Hậu",90.0,,,,Nam,,,Sale contract,,4.9,22
"Khánh Hòa, Nha Trang, Nhà biệt thự, liền kề tại Vinhomes Pearl Bay",54.0,4.0,15.0,Đông - Bắc,Đông - Bắc,4,5,Sale contract,,14.23,22
"Hải Phòng, Thủy Nguyên, Nhà biệt thự, liền kề tại Vlasta Thủy Nguyên",62.5,5.0,15.0,Nam,Nam,4,4,Have certificate,,4.5,22
"Bắc Ninh, Từ Sơn, Nhà biệt thự, liền kề tại Vietsing Square",75.0,5.0,17.5,,,7,4,Have certificate,,6.0,16
"Bắc Ninh, Từ Sơn, Nhà biệt thự, liền kề tại Vietsing Square",75.0,5.0,17.5,,,7,4,Have certificate,,6.0,16
"Lâm Đồng, Đà Lạt, Nhà biệt thự, liền kề tại đường Xô Viết Nghệ Tĩnh",1.4,18.0,5.0,,,7,7,Have certificate,Full,17.0,22
"Hồ Chí Minh, Quận 7, Nhà biệt thự, liền kề tại Jamona City",85.0,,12.0,,,4,5,,Full,14.0,22
"Hồ Chí Minh, Quận 7, Nhà biệt thự, liền kề tại Khu đô thị Him Lam Kênh Tẻ",100.0,,,,,,,,,26.5,22
"Hồ Chí Minh, Quận 7, Nhà biệt thự, liền kề tại Khu dân cư Phú Mỹ",126.0,6.0,,,,4,5,,Basic,20.0,22
"Bình Định, Phù Cát, Nhà biệt thự, liền kề tại Baia Retreat Hội Vân",120.0,,,,,6,6,Have certificate,,4.0,22
"Bình Định, Phù Cát, Nhà biệt thự, liền kề tại Khu du lịch khách sạn và nghỉ dưỡng Vĩnh Hội",240.0,,,,,3,3,,,12.5,22
"Hồ Chí Minh, Tân Bình, Nhà biệt thự, liền kề tại đường Cách Mạng Tháng Tám",462.0,20.0,8.0,,,12,14,Have certificate,Full,125.0,22
"Long An, Bến Lức, Nhà biệt thự, liền kề tại Eco Retreat Long An",162.0,,,,,,,,,10.97,22
"Hà Nội, Hoàng Mai, Nhà biệt thự, liền kề tại phường Định Công",150.0,10.0,7.5,,,,,Have certificate,Full,,22
"Hà Nội, Gia Lâm, Nhà biệt thự, liền kề tại Vinhomes Ocean Park Gia Lâm",270.0,,,Đông - Bắc,,,,,,95.0,22
"Hà Nội, Gia Lâm, Nhà biệt thự, liền kề tại Vinhomes Ocean Park Gia Lâm",288.0,,,Đông - Nam,,,,Have certificate,,140.0,22
"Hà Nội, Gia Lâm, Nhà biệt thự, liền kề tại Vinhomes Ocean Park Gia Lâm",288.0,,,Đông - Nam,,,,Have certificate,,73.0,22
"Hà Nội, Gia Lâm, Nhà biệt thự, liền kề tại Vinhomes Ocean Park Gia Lâm",150.0,,,,,,,Have certificate,,37.0,22
"Hà Nội, Gia Lâm, Nhà biệt thự, liền kề tại Vinhomes Ocean Park Gia Lâm",288.0,,,Tây - Bắc,,,,,,78.0,22
"Hà Nội, Gia Lâm, Nhà biệt thự, liền kề tại Vinhomes Ocean Park Gia Lâm",264.0,,,,,,,Have certificate,,100.0,22
"Bình Định, Phù Cát, Nhà biệt thự, liền kề tại Fusion Maia Quy Nhơn Resort",240.0,,,,,3,3,Sale contract,Basic,9.8,22
"Hà Nội, Gia Lâm, Nhà biệt thự, liền kề tại Vinhomes Ocean Park Gia Lâm",150.0,,,,,2,5,Have certificate,Full,36.0,23
"Hà Nội, Bắc Từ Liêm, Nhà biệt thự, liền kề tại Khu đô thị mới Nghĩa Đô",350.0,40.0,15.0,Đông - Nam,,6,8,Have certificate,Full,,23
"Đồng Nai, Biên Hòa, Nhà biệt thự, liền kề tại Izumi City",114.0,6.0,11.0,Tây - Bắc,Tây - Bắc,2,4,Sale contract,,8.06,23
"Hà Nội, Hà Đông, Nhà biệt thự, liền kề tại Goldsilk Complex",126.0,6.75,,,,,,Have certificate,,0.25,23
"Hồ Chí Minh, Phú Nhuận, Nhà biệt thự, liền kề tại đường Phổ Quang",275.0,10.0,5.0,,,6,7,Have certificate,,64.0,23
"Đà Nẵng, Liên Chiểu, Nhà biệt thự, liền kề tại Vinhomes Hải Vân Bay",220.4,,,Đông - Nam,,,,Have certificate,,61.4,15
"Thanh Hóa, Sầm Sơn, Nhà biệt thự, liền kề tại Vlasta Sầm Sơn",198.0,12.0,13.0,Đông - Bắc,Đông - Nam,7,7,Have certificate,,9.2,23
"Hồ Chí Minh, Quận 9, Nhà biệt thự, liền kề tại Hưng Phú 1",185.0,,15.0,,,4,5,Have certificate,Full,27.0,8
"Bình Dương, Dĩ An, Nhà biệt thự, liền kề tại Bcons Uni Valley",100.0,13.0,13.0,Đông - Nam,,5,6,Have certificate,,11.83,23
"Bình Dương, Dĩ An, Nhà biệt thự, liền kề tại Bcons Uni Valley",60.0,4.0,14.0,Đông - Nam,,5,6,Have certificate,,7.5,23
"Hà Nội, Bắc Từ Liêm, Nhà biệt thự, liền kề tại Jade Lake Residence",136.0,,,Đông - Bắc,,,,Have certificate,,39.0,23
"Hà Nội, Hà Đông, Nhà biệt thự, liền kề tại Khu đô thị Geleximco - Lê Trọng Tấn",100.0,,,,,5,5,Have certificate,Full,30.0,23
"Hà Nội, Sơn Tây, Nhà biệt thự, liền kề tại đường Quốc lộ 21A(Quốc lộ 21)",100.0,6.0,,Đông - Nam,,,,Have certificate,,3.0,23
"Hà Nội, Nam Từ Liêm, Nhà biệt thự, liền kề tại The Manor - Hà Nội",168.0,21.0,17.5,,,5,,Have certificate,,88.0,22
"Hà Nội, Tây Hồ, Nhà biệt thự, liền kề tại đường Lạc Long Quân",194.0,13.0,10.0,,,6,,Have certificate,Full,174.0,22
"Long An, Tân An, Nhà biệt thự, liền kề tại Lavilla Green City",100.0,,,,,4,4,Have certificate,,3.6,22
"Long An, Bến Lức, Nhà biệt thự, liền kề tại Trần Anh Riverside",112.0,,,,,5,5,Have certificate,,2.9,22
"Hà Nội, Hà Đông, Nhà biệt thự, liền kề tại Khu đô thị mới Phú Lương",500.0,30.0,15.0,,,5,5,Have certificate,Full,80.0,22
"Hà Nội, Long Biên, Nhà biệt thự, liền kề tại Vinhomes Riverside",345.0,20.0,30.0,,,8,9,Have certificate,Full,175.0,22
"Quảng Ninh, Hạ Long, Nhà biệt thự, liền kề tại Little Việt Nam",81.3,,,,,,,Have certificate,,11.0,23
"Hà Nam, Phủ Lý, Nhà biệt thự, liền kề tại Sun Urban City",60.0,,20.0,,,5,5,Have certificate,,4.6,23
"Hà Nội, Sơn Tây, Nhà biệt thự, liền kề tại Hòa Lạc Premier Residence",78.5,5.0,13.0,Nam,Nam,8,4,Have certificate,,,23
"Hồ Chí Minh, Quận 2, Nhà biệt thự, liền kề tại Sala Đại Quang Minh",331.0,,,,,6,,Have certificate,Full,250.0,23
"Hà Nội, Hà Đông, Nhà biệt thự, liền kề tại The Terra An Hưng",65.0,6.5,14.0,Đông - Nam,Đông - Nam,10,6,Have certificate,,27.0,23
"Hà Nội, Hà Đông, Nhà biệt thự, liền kề tại The Terra An Hưng",65.0,6.5,14.0,Tây - Bắc,Tây - Bắc,,,Have certificate,,20.0,23
"Lâm Đồng, Đà Lạt, Nhà biệt thự, liền kề tại đường Trịnh Hoài Đức",205.0,16.5,5.0,,,8,9,Have certificate,Full,10.0,23
"Hưng Yên, Văn Giang, Nhà biệt thự, liền kề tại Alumi - Alluvia City",200.0,10.0,13.0,Đông - Bắc,Đông - Bắc,4,4,Sale contract,,26.0,23
"Hưng Yên, Văn Giang, Nhà biệt thự, liền kề tại Alumi - Alluvia City",300.0,15.0,13.0,Đông - Nam,Đông - Nam,,,Sale contract,,55.0,23
"Hồ Chí Minh, Gò Vấp, Nhà biệt thự, liền kề tại CityLand Park Hills",100.0,5.0,14.0,,,,,Have certificate,Basic,22.0,23
"Hồ Chí Minh, Gò Vấp, Nhà biệt thự, liền kề tại CityLand Park Hills",100.0,5.0,14.0,Đông,,,,Have certificate,Basic,24.5,23
"Hà Nội, Sơn Tây, Nhà biệt thự, liền kề tại Hòa Lạc Premier Residence",78.5,,13.0,Nam,,8,4,Have certificate,,4.9,23
"Hà Nội, Hà Đông, Nhà biệt thự, liền kề tại Hoàng Thành Villas",90.0,5.0,12.0,Đông - Bắc,,,,Have certificate,,40.0,23
"Hồ Chí Minh, Quận 2, Nhà biệt thự, liền kề tại Khu dân cư Đông Thủ Thiêm",213.9,10.0,16.0,Đông - Bắc,Đông - Bắc,5,5,Have certificate,Basic,27.0,23
"Long An, Cần Đước, Nhà biệt thự, liền kề tại xã Long Trạch",80.0,,,Đông - Nam,,3,2,Have certificate,Basic,1.9,23
"Hưng Yên, Văn Giang, Nhà biệt thự, liền kề tại Biệt thự Mimosa - Ecopark",227.0,12.5,13.0,Đông - Nam,Đông - Nam,4,5,Have certificate,Full,43.0,23
"Đồng Nai, Biên Hòa, Nhà biệt thự, liền kề tại Aqua City",117.0,6.0,11.0,Tây - Bắc,Tây - Bắc,3,4,,,5.8,23
"Hồ Chí Minh, Quận 2, Nhà biệt thự, liền kề tại Sola - Đảo Ánh Dương",114.0,12.0,20.0,Nam,Nam,4,5,Sale contract,,48.0,23
"Hà Nội, Tây Hồ, Nhà biệt thự, liền kề tại Khu đô thị Nam Thăng Long - Ciputra",140.0,,,,,,,,,51.8,22
"Khánh Hòa, Cam Lâm, Nhà biệt thự, liền kề tại Vinpearl Bãi Dài",420.0,,,,,2,2,Sale contract,,6.5,23
"Hà Nội, Hoàng Mai, Nhà biệt thự, liền kề tại The Park Lane Linh Đàm",150.0,,,,,,,,,0.26,24
"Long An, Tân An, Nhà biệt thự, liền kề tại Lavilla Green City",100.0,,,,,3,,Have certificate,Full,3.6,24
"Hồ Chí Minh, Quận 9, Nhà biệt thự, liền kề tại Vinhomes Grand Park",84.0,7.0,14.0,Tây - Nam,Tây - Nam,,,Have certificate,,16.5,24
"Bình Thuận, Phan Thiết, Nhà biệt thự, liền kề tại Mũi Né Domaine",520.0,,,,,,,Have certificate,Basic,18.2,24
"Hồ Chí Minh, Quận 7, Nhà biệt thự, liền kề tại đường Nguyễn Văn Linh",123.0,6.0,8.0,Tây - Nam,Tây - Nam,4,5,Have certificate,Full,23.0,24
"Hòa Bình, Hòa Bình, Nhà biệt thự, liền kề tại TSG HoaBinh Centre",108.0,6.0,,Tây - Bắc,,,,Have certificate,,5.1,24
"Hồ Chí Minh, Thủ Đức, Nhà biệt thự, liền kề tại Vạn Phúc 1",102.0,6.0,13.0,Bắc,,5,5,Have certificate,Full,22.2,24
"Đà Nẵng, Liên Chiểu, Nhà biệt thự, liền kề tại Futa Kim Phát",92.0,5.0,6.0,,,,,Sale contract,,9.1,24
"Hà Nội, Nam Từ Liêm, Nhà biệt thự, liền kề tại Louis City Đại Mỗ",96.0,6.0,,Đông - Nam,,,,,,,24
"Hà Nội, Nam Từ Liêm, Nhà biệt thự, liền kề tại Louis City Đại Mỗ",120.0,6.0,40.0,,,,,Have certificate,,,24
"Đà Nẵng, Ngũ Hành Sơn, Nhà biệt thự, liền kề tại đường Đa Mặn",200.0,10.2,7.5,,,4,5,Have certificate,Full,,24
"Hải Phòng, Đồ Sơn, Nhà biệt thự, liền kề tại Hong Kong Town",60.0,5.0,15.0,Đông - Nam,Đông - Nam,,,,,4.2,24
"Quảng Ninh, Hạ Long, Nhà biệt thự, liền kề tại Sun Grand City Feria Hạ Long",219.0,,,,,,,Sale contract,Full,28.0,24
"Hà Nội, Thanh Oai, Nhà biệt thự, liền kề tại xã Cự Khê",200.0,10.0,25.0,Nam,,,,Sale contract,,0.1,23
"Hà Nội, Hà Đông, Nhà biệt thự, liền kề tại An Khang Villa",300.0,39.0,,,,6,6,Have certificate,Full,70.0,23
"Hồ Chí Minh, Quận 9, Nhà biệt thự, liền kề tại Mega Village",75.0,5.0,12.0,Tây - Bắc,Tây - Bắc,3,3,Have certificate,,8.0,23
"Hưng Yên, Văn Giang, Nhà biệt thự, liền kề tại Vinhomes Ocean Park 2",216.0,40.0,20.0,Đông - Bắc,Đông - Nam,5,6,Have certificate,,,23
"Hà Nội, Thanh Oai, Nhà biệt thự, liền kề tại xã Cự Khê",100.0,5.0,30.0,,,,,Sale contract,,0.1,23
"Đà Nẵng, Ngũ Hành Sơn, Nhà biệt thự, liền kề tại The Ocean Villas",508.0,,,,,3,,,Full,38.0,17
"Quảng Ninh, Hạ Long, Nhà biệt thự, liền kề tại Tuần Châu Marina Hạ Long",500.0,20.0,15.0,Bắc,Đông - Nam,6,3,Have certificate,Full,29.5,23
"Bà Rịa Vũng Tàu, Vũng Tàu, Nhà biệt thự, liền kề tại Blanca City",280.0,,,,,5,8,Have certificate,,34.5,24
"Bà Rịa Vũng Tàu, Vũng Tàu, Nhà biệt thự, liền kề tại Blanca City",200.0,10.0,,,,8,10,Have certificate,,26.0,24
"Bà Rịa Vũng Tàu, Vũng Tàu, Nhà biệt thự, liền kề tại Blanca City",170.0,10.0,,,,5,7,Have certificate,,26.0,24
"Bà Rịa Vũng Tàu, Vũng Tàu, Nhà biệt thự, liền kề tại Blanca City",131.0,7.5,,,,9,5,Have certificate,,21.0,24
"Hải Phòng, Lê Chân, Nhà biệt thự, liền kề tại Vinhomes Marina Cầu Rào 2",165.0,11.0,20.0,Đông - Nam,Đông - Nam,4,4,Have certificate,Full,23.0,24
"Thái Bình, Thái Bình, Nhà biệt thự, liền kề tại Thái Bình Dragon City",95.0,5.0,45.0,Tây - Nam,Tây - Nam,5,5,Have certificate,,6.6,24
"Cần Thơ, Thới Lai, Nhà biệt thự, liền kề tại đường Số 10",198.8,4.5,9.0,Đông - Bắc,,,,Have certificate,,1.5,24
"Hà Nội, Hoài Đức, Nhà biệt thự, liền kề tại Khu biệt thự Vườn Cam - Orange Graden",300.0,15.0,13.5,Đông - Nam,Đông - Bắc,4,3,,,0.09,24
"Hà Nội, Long Biên, Nhà biệt thự, liền kề tại Vinhomes Riverside",216.3,9.0,30.0,,,9,10,Have certificate,Full,72.0,24
"Hưng Yên, Văn Giang, Nhà biệt thự, liền kề tại Aqua Bay Sky Residences",189.0,10.0,17.0,,,5,3,Have certificate,Full,43.0,24
"Bắc Ninh, Từ Sơn, Nhà biệt thự, liền kề tại Vietsing Square",75.0,5.0,17.0,,,7,4,Have certificate,,6.0,18
"Hồ Chí Minh, Quận 2, Nhà biệt thự, liền kề tại SOHO - The Global City",95.0,14.0,,Đông - Nam,,,,Have certificate,,31.0,24
"Bắc Ninh, Từ Sơn, Nhà biệt thự, liền kề tại Vietsing Square",75.0,5.0,17.5,,,7,4,Have certificate,,6.0,18
"Đà Nẵng, Sơn Trà, Nhà biệt thự, liền kề tại Sun Ponte Residence Đà Nẵng",150.0,15.0,30.0,Đông - Nam,Đông - Nam,4,3,Have certificate,Full,50.0,25
"Hà Nội, Hoài Đức, Nhà biệt thự, liền kề tại An Lạc Green Symphony",150.0,,,Nam,Đông,,,Have certificate,Full,,25
"Hà Nội, Hà Đông, Nhà biệt thự, liền kề tại Khu đô thị Thanh Hà Mường Thanh",100.0,5.0,17.0,,,5,5,,,12.0,25
"Đà Nẵng, Ngũ Hành Sơn, Nhà biệt thự, liền kề tại Premier Village Đà Nẵng",448.0,16.0,5.5,Nam,Nam,4,4,Have certificate,,73.0,25
"Hà Nội, Hoài Đức, Nhà biệt thự, liền kề tại Vista Nam An Khánh",261.4,31.84,,,,,,Have certificate,,0.16,25
"Long An, Cần Giuộc, Nhà biệt thự, liền kề tại T&T Millennia City Long Hậu",120.0,6.0,40.0,,,5,4,Have certificate,,6.0,25
"Phú Thọ, Việt Trì, Nhà biệt thự, liền kề tại đường Hàm Nghi",100.0,5.0,8.0,Tây - Nam,,,,Have certificate,,6.85,25
"Long An, Đức Hòa, Nhà biệt thự, liền kề tại Imperia Grand Plaza Đức Hòa",110.0,5.0,20.0,Tây - Nam,,,,Have certificate,,11.0,25
"Long An, Đức Hòa, Nhà biệt thự, liền kề tại Vinhomes Green City",150.0,10.0,15.0,,,,,Have certificate,,15.0,25
"Lâm Đồng, Đà Lạt, Nhà biệt thự, liền kề tại đường Huyền Trân Công Chúa",360.0,11.8,10.0,,,14,14,Have certificate,,20.0,16
"Đồng Nai, Nhơn Trạch, Nhà biệt thự, liền kề tại KĐT Detaco Nhơn Trạch (DTA City)",100.0,5.0,17.0,Đông - Bắc,,2,2,Have certificate,,2.55,22
"Bắc Ninh, Từ Sơn, Nhà biệt thự, liền kề tại Vietsing Square",75.0,5.0,17.0,,,6,4,Have certificate,,,20
"Hải Phòng, Thủy Nguyên, Nhà biệt thự, liền kề tại Vlasta Thủy Nguyên",67.5,5.0,15.0,Đông - Nam,Đông - Nam,,,Have certificate,,0.09,24
"Hải Phòng, Thủy Nguyên, Nhà biệt thự, liền kề tại Hoàng Huy New City",90.0,6.0,36.0,Đông - Nam,Đông - Nam,6,5,Have certificate,,0.14,24
"Hồ Chí Minh, Cần Giờ, Nhà biệt thự, liền kề tại Vinhomes Green Paradise",105.0,,,,,,,,,15.31,24
"Kiên Giang, Phú Quốc, Nhà biệt thự, liền kề tại Sun Grand City New An Thới",120.0,6.0,12.5,Đông - Nam,Đông - Nam,10,10,Have certificate,Basic,9.5,24
"Hồ Chí Minh, Cần Giờ, Nhà biệt thự, liền kề tại Vinhomes Green Paradise",75.0,,,,,,,,,15.0,24
"Hồ Chí Minh, Cần Giờ, Nhà biệt thự, liền kề tại Vinhomes Green Paradise",270.0,13.5,,,,,,,,30.0,24
"Hồ Chí Minh, Cần Giờ, Nhà biệt thự, liền kề tại Vinhomes Green Paradise",280.0,,,,,,,,,32.0,24
"Bà Rịa Vũng Tàu, Vũng Tàu, Nhà biệt thự, liền kề tại Blanca City",175.0,,,,,5,5,Have certificate,,24.0,24
"Hải Phòng, Dương Kinh, Nhà biệt thự, liền kề tại Vinhomes Golden City",170.0,10.0,20.0,,,,,,,9.6,25
"Long An, Bến Lức, Nhà biệt thự, liền kề tại Eco Retreat Long An",402.4,,,Đông - Nam,,,,,,39.62,25
"Hồ Chí Minh, Quận 12, Nhà biệt thự, liền kề tại đường Võ Thị Liễu",51.0,4.2,12.0,Đông - Nam,,7,7,Have certificate,Full,5.79,25
"Hà Nội, Gia Lâm, Nhà biệt thự, liền kề tại Eurowindow Twin Parks",192.0,,,,,,,Have certificate,Basic,33.0,25
"Vĩnh Phúc, Phúc Yên, Nhà biệt thự, liền kề tại Flamingo Đại Lải Resort",150.0,,,,,3,4,Have certificate,,13.9,25
"Lâm Đồng, Đà Lạt, Nhà biệt thự, liền kề tại đường Hoàng Hoa Thám",488.0,18.0,5.0,,,18,18,Have certificate,Full,15.0,25
"Bình Định, Phù Cát, Nhà biệt thự, liền kề tại The Ocean Villas Quy Nhơn",600.0,15.0,,,,4,5,Have certificate,,28.5,25
"Bình Dương, Dĩ An, Nhà biệt thự, liền kề tại Bcons Uni Valley",86.0,,,,,,,,,10.9,25
"Hải Phòng, Thủy Nguyên, Nhà biệt thự, liền kề tại Bạch Đằng 1288",126.0,30.0,,Đông,,,,,,11.0,25
"Hà Nội, Nam Từ Liêm, Nhà biệt thự, liền kề tại Iconia Lakeside",79.0,5.0,10.0,Tây - Bắc,Đông - Nam,4,4,Have certificate,,34.0,25
"Hồ Chí Minh, Quận 9, Nhà biệt thự, liền kề tại The Manhattan - Vinhomes Grand Park",144.0,8.0,9.0,Đông - Bắc,Đông - Bắc,5,5,Have certificate,Full,29.5,25
"Lâm Đồng, Đà Lạt, Nhà biệt thự, liền kề tại đường Khe Sanh",200.5,10.0,5.0,,,5,6,Have certificate,Full,18.0,25
"Kiên Giang, Phú Quốc, Nhà biệt thự, liền kề tại Sun Grand City New An Thới",90.0,7.5,13.5,Đông,Đông,10,10,Have certificate,,10.6,25
"Hồ Chí Minh, Quận 2, Nhà biệt thự, liền kề tại SOHO - The Global City",95.0,5.0,14.0,Đông - Nam,Đông - Nam,,,Have certificate,,34.6,25
"Long An, Cần Giuộc, Nhà biệt thự, liền kề tại T&T Millennia City Long Hậu",90.0,,,,,,,,,5.6,25
"Hưng Yên, Văn Giang, Nhà biệt thự, liền kề tại Ecopark Grand - The Island",600.0,,,Tây - Bắc,,,,Sale contract,,180.0,25
"Hải Phòng, Lê Chân, Nhà biệt thự, liền kề tại Waterfront City",270.0,,,,,5,5,Have certificate,Full,35.0,25
"Đà Nẵng, Ngũ Hành Sơn, Nhà biệt thự, liền kề tại đường Lưu Văn Lang",150.0,15.0,,Đông,Đông,,,Have certificate,,15.0,25
"Bà Rịa Vũng Tàu, Phú Mỹ, Nhà biệt thự, liền kề tại Salacia Villas",85.0,5.0,15.0,,,4,3,Have certificate,,4.8,25
"Hà Nội, Hà Đông, Nhà biệt thự, liền kề tại Khu đô thị Thanh Hà Mường Thanh",90.0,5.0,25.0,,,,,Sale contract,,0.13,25
"Hồ Chí Minh, Hóc Môn, Nhà biệt thự, liền kề tại Vinhomes Saigon Park",172.0,,,,,4,3,Have certificate,,34.6,23
"Long An, Đức Hòa, Nhà biệt thự, liền kề tại Bella Villa",136.0,,,,,5,5,,Basic,5.6,26
"Hồ Chí Minh, Nhà Bè, Nhà biệt thự, liền kề tại Essensia Broadway",154.0,,,,,4,6,Have certificate,,,26
"Hồ Chí Minh, Nhà Bè, Nhà biệt thự, liền kề tại Zeitgeist City",119.0,7.0,12.0,Tây - Nam,Tây - Nam,4,,Sale contract,,17.0,26
"Bình Dương, Thủ Dầu Một, Nhà biệt thự, liền kề tại đường Đồng Khởi",200.0,12.0,10.0,,,5,6,,,15.0,26
"Bắc Ninh, Từ Sơn, Nhà biệt thự, liền kề tại Vietsing Square",75.0,5.0,17.0,,,6,4,Have certificate,,,21
"Thanh Hóa, Thanh Hóa, Nhà biệt thự, liền kề tại phường Đông Hải",75.0,5.0,9.25,Bắc,,,,Have certificate,Full,4.68,25
"Hồ Chí Minh, Cần Giờ, Nhà biệt thự, liền kề tại Vinhomes Green Paradise",284.0,,,,,,,,,28.1,25
"Hồ Chí Minh, Cần Giờ, Nhà biệt thự, liền kề tại Vinhomes Green Paradise",75.0,,,,,,,,,10.1,25
"Hà Nội, Tây Hồ, Nhà biệt thự, liền kề tại Khu đô thị Nam Thăng Long - Ciputra",428.0,,,Đông - Bắc,,6,4,Sale contract,,,25
"Hà Nội, Tây Hồ, Nhà biệt thự, liền kề tại Khu đô thị Nam Thăng Long - Ciputra",638.3,47.0,40.0,Tây - Nam,,6,,Have certificate,,,25
"Hà Nội, Bắc Từ Liêm, Nhà biệt thự, liền kề tại Jade Square",260.0,45.0,30.0,,,,,Sale contract,,,25
"Hồ Chí Minh, Quận 1, Nhà biệt thự, liền kề tại Vinhomes Golden River Ba Son",225.0,,,,,,,Have certificate,,249.9,25
"Hồ Chí Minh, Nhà Bè, Nhà biệt thự, liền kề tại đường Huỳnh Thị Đồng",624.0,,12.0,,,2,2,Have certificate,,35.5,25
"Hải Phòng, Dương Kinh, Nhà biệt thự, liền kề tại Vinhomes Golden City",67.5,4.5,15.0,Tây - Bắc,,,,Sale contract,,5.58,25
"Hải Phòng, Hồng Bàng, Nhà biệt thự, liền kề tại Vinhomes Imperia Hải Phòng",96.0,8.0,13.0,Đông - Bắc,Đông - Bắc,4,5,Have certificate,Full,15.5,25
"Hưng Yên, Văn Giang, Nhà biệt thự, liền kề tại Aqua Bay Sky Residences",244.6,12.0,40.0,,,4,4,Have certificate,Basic,50.0,25
"Hà Nội, Hà Đông, Nhà biệt thự, liền kề tại Khu đô thị Thanh Hà Mường Thanh",200.0,10.0,14.0,Tây,,6,6,,Basic,16.0,25
"Hà Nội, Gia Lâm, Nhà biệt thự, liền kề tại Eurowindow Twin Parks",75.0,,16.0,Tây - Bắc,,,,,,16.0,25
"Hồ Chí Minh, Hóc Môn, Nhà biệt thự, liền kề tại Vinhomes Saigon Park",60.0,,,Đông - Bắc,,5,4,Sale contract,,4.0,26
"Hồ Chí Minh, Bình Chánh, Nhà biệt thự, liền kề tại Trellia Cove",642.0,,,,,,,Sale contract,,81.0,26
"Long An, Cần Giuộc, Nhà biệt thự, liền kề tại The Sol City",75.0,13.0,50.0,Tây - Bắc,Tây - Bắc,3,3,Have certificate,Basic,3.55,26
"Cần Thơ, Cái Răng, Nhà biệt thự, liền kề tại Khu dân cư Phú An",62.0,4.0,6.0,,,,,Have certificate,,3.7,26
"Hồ Chí Minh, Quận 7, Nhà biệt thự, liền kề tại Jamona Golden Silk",133.2,7.4,,Nam,,,,,Full,20.0,26
"Hồ Chí Minh, Nhà Bè, Nhà biệt thự, liền kề tại Lavila Kiến Á - Nhà Bè",96.8,5.5,,Tây - Bắc,,4,,Have certificate,,12.0,26
"Hà Nội, Hoài Đức, Nhà biệt thự, liền kề tại Vista Nam An Khánh",1.05,24.0,16.0,Đông,,,,Have certificate,,,26
"Hà Nội, Mê Linh, Nhà biệt thự, liền kề tại Khu đô thị CEO Mê Linh",90.0,5.0,21.0,Nam,,,,Have certificate,,9.9,26
"Hà Nội, Bắc Từ Liêm, Nhà biệt thự, liền kề tại Thành phố Giao Lưu",220.0,11.0,13.0,Đông - Bắc,Đông - Bắc,4,5,Have certificate,Full,95.0,26
"Hà Nội, Tây Hồ, Nhà biệt thự, liền kề tại Khu đô thị Nam Thăng Long - Ciputra",180.0,9.0,11.0,Bắc,,5,5,Have certificate,Full,69.5,26
"Hà Nội, Hoài Đức, Nhà biệt thự, liền kề tại Hinode Royal Park",100.0,5.0,17.0,Đông - Nam,,,,Have certificate,,16.0,26
"Hà Nội, Hà Đông, Nhà biệt thự, liền kề tại Khu đô thị mới Văn Quán",300.0,30.0,39.0,,,5,6,Have certificate,Full,90.0,26
"Hà Nội, Hà Đông, Nhà biệt thự, liền kề tại Khu đô thị mới Văn Phú",220.0,,12.0,,,5,5,Have certificate,,36.0,26
"Hà Nội, Hà Đông, Nhà biệt thự, liền kề tại Khu đô thị mới Dương Nội",560.0,39.0,20.5,,,5,5,Have certificate,Full,150.0,26
"Hà Nội, Hà Đông, Nhà biệt thự, liền kề tại Hoàng Thành Villas",120.0,22.0,15.0,,,5,5,Have certificate,Full,40.0,26
"Hải Phòng, Dương Kinh, Nhà biệt thự, liền kề tại Vinhomes Golden City",67.5,4.5,15.0,Tây - Bắc,,,,Sale contract,,5.58,26
"Hà Nội, Nam Từ Liêm, Nhà biệt thự, liền kề tại Khu đô thị mới Phùng Khoang",148.0,7.1,15.0,Bắc,Bắc,6,7,Have certificate,Full,31.9,26
"Hải Phòng, Dương Kinh, Nhà biệt thự, liền kề tại Vinhomes Golden City",170.0,10.0,20.0,,,,,,,9.6,26
"Hà Nội, Hà Đông, Nhà biệt thự, liền kề tại Khu đô thị Thanh Hà Mường Thanh",100.0,5.0,14.0,,,6,5,,,7.9,26
"Hà Nội, Hoài Đức, Nhà biệt thự, liền kề tại Đông Dương Residence",80.0,,12.0,,,,,Have certificate,,10.5,23
