Address,Area,Frontage,Access Road,House direction,Balcony direction,Bedrooms,Bathrooms,Legal status,Furniture state,Price,Day
"Đồng Nai, Long Thành, Đất nền dự án tại Khu dân cư An Thuận",93.0,5.0,17.0,Nam,,,,Have certificate,,,26
"Hưng Yên, Yên Mỹ, Đất nền dự án tại Phố Nối House",75.0,5.0,13.0,Đông,,,,Have certificate,,,26
"Đà Nẵng, Cẩm Lệ, Đất nền dự án tại Euro Village 2",438.0,20.0,7.5,Đông - Nam,,,,Have certificate,,0.09,25
"Đồng Nai, Vĩnh Cửu, Đất nền dự án tại Lavender City",100.0,,,,,,,Have certificate,,,25
"Bình Dương, Bến Cát, Đất nền dự án tại Khu nhà ở Thới Hòa U&I",80.0,,,,,,,Have certificate,,0.8,25
"Quảng Ninh, Vân Đồn, Đất nền dự án tại Khu đô thị Vương Long",236.0,10.0,,,,,,Have certificate,,0.03,25
"Long An, Đức Hòa, Đất nền dự án tại Ora Park by Dragon Pearl",80.0,,20.0,,,,,Have certificate,,1.35,29
"Long An, Cần Giuộc, Đất nền dự án tại Saigon Riverpark",100.0,5.0,12.0,Nam,,,,Have certificate,,3.15,29
"Long An, Cần Giuộc, Đất nền dự án tại Saigon Riverpark",100.0,5.0,12.0,Nam,,,,Have certificate,,3.1,29
"Long An, Cần Giuộc, Đất nền dự án tại Saigon Riverpark",100.0,5.0,12.0,Bắc,,,,Have certificate,,2.95,29
"Bắc Ninh, Từ Sơn, Đất nền dự án tại Khu đô thị mới Nam Từ Sơn",120.0,,,,,,,Sale contract,,,19
"Đồng Nai, Vĩnh Cửu, Đất nền dự án tại Tân Triều Riverside",85.6,8.0,32.0,Tây - Nam,,,,Have certificate,,1.45,29
"Thanh Hóa, Thanh Hóa, Đất nền dự án tại Heragon City",70.0,5.0,20.5,,,,,,,4.0,28
"Long An, Cần Đước, Đất nền dự án tại Tân Lân Residence",105.0,,,,,,,Have certificate,,1.3,28
"Hưng Yên, Văn Giang, Đất nền dự án tại Dragon Park Văn Giang",99.0,7.0,13.5,Đông - Nam,,,,Have certificate,,,28
"Thái Nguyên, Phổ Yên, Đất nền dự án tại Khu đô thị Yên Bình Thái Nguyên",100.0,5.0,15.0,Đông - Nam,,,,Have certificate,,,27
"Đà Nẵng, Liên Chiểu, Đất nền dự án tại Lakeside Palace",235.0,,7.5,Tây - Nam,,,,,,13.2,27
"Đà Nẵng, Liên Chiểu, Đất nền dự án tại Golden Hills City",250.0,,10.5,Đông - Nam,,,,,,8.7,27
"Bình Định, Quy Nhơn, Đất nền dự án tại Khu đô thị mới Nhơn Hội New City",80.9,5.0,13.0,Tây - Nam,,,,Have certificate,,0.02,27
"Long An, Tân An, Đất nền dự án tại Khu đô thị ven sông Vàm Cỏ",100.0,5.0,27.0,,,,,Have certificate,,2.15,27
"Hồ Chí Minh, Quận 9, Đất nền dự án tại phường Phú Hữu",160.0,8.0,12.0,Đông - Bắc,,,,Have certificate,,0.06,27
"Đà Nẵng, Sơn Trà, Đất nền dự án tại Làng Châu Âu (Euro Village)",255.0,10.5,7.5,Đông - Bắc,,,,Have certificate,,60.0,27
"Long An, Cần Giuộc, Đất nền dự án tại Five Star Eco City",110.0,,,Đông - Nam,,,,Have certificate,,4.0,27
"Hồ Chí Minh, Bình Chánh, Đất nền dự án tại Khu định cư An Phú Tây",100.0,,,,,,,Have certificate,,5.0,27
"Hải Dương, Hải Dương, Đất nền dự án tại Phú Quý Golden Land",150.0,10.0,7.5,,,,,Have certificate,,5.15,27
"Đồng Nai, Long Thành, Đất nền dự án tại Sala Garden",4.8,,,Đông,,,,Sale contract,,0.07,27
"Hồ Chí Minh, Quận 9, Đất nền dự án tại Khu dân cư Sở Văn Hóa Thông Tin",133.8,,,Tây - Bắc,,,,Have certificate,,0.08,27
"Hồ Chí Minh, Quận 9, Đất nền dự án tại Khu dân cư Đại học Bách khoa",182.0,7.0,12.0,Nam,,,,Have certificate,,0.07,27
"Bình Dương, Dĩ An, Đất nền dự án tại Khu đô thị Bình Nguyên",300.0,15.0,16.0,Nam,,,,Have certificate,,13.7,26
"Hải Phòng, Thủy Nguyên, Đất nền dự án tại Khu đô thị Bắc Sông Cấm",60.0,4.0,7.0,Bắc,,,,Have certificate,,3.1,27
"Long An, Thủ Thừa, Đất nền dự án tại Agora City",108.0,,,,,,,Have certificate,,2.07,27
"Bình Dương, Bàu Bàng, Đất nền dự án tại Nam An Bàu Bàng",64.0,4.0,12.0,Nam,,,,Have certificate,,0.85,27
"Bình Định, Quy Nhơn, Đất nền dự án tại Khu đô thị mới Nhơn Hội New City",80.0,5.0,11.0,Đông,,,,Have certificate,,1.3,27
"Hải Phòng, An Dương, Đất nền dự án tại Seoul Ecohome",120.0,6.0,17.0,Đông - Nam,,,,Have certificate,,0.03,27
"Long An, Đức Hòa, Đất nền dự án tại Ora Park by Dragon Pearl",80.0,,20.0,,,,,Have certificate,,1.35,29
"Long An, Đức Hòa, Đất nền dự án tại Hiển Vinh Garden",76.5,,,,,,,Have certificate,,1.15,29
"Hưng Yên, Yên Mỹ, Đất nền dự án tại New City Phố Nối",102.0,6.0,17.5,Tây,,,,,,0.02,29
"Long An, Cần Giuộc, Đất nền dự án tại Saigon Riverpark",100.0,5.0,12.0,Nam,,,,Have certificate,,3.15,29
"Long An, Cần Giuộc, Đất nền dự án tại Saigon Riverpark",100.0,5.0,12.0,Nam,,,,Have certificate,,3.1,29
"Long An, Cần Giuộc, Đất nền dự án tại Saigon Riverpark",100.0,5.0,12.0,Bắc,,,,Have certificate,,2.95,29
"Hồ Chí Minh, Quận 7, Đất nền dự án tại Khu dân cư Ven Sông Sadeco",90.0,,,,,,,Have certificate,,15.0,29
"Long An, Bến Lức, Đất nền dự án tại Dragon Eden",90.0,,60.0,Tây - Bắc,,,,Have certificate,,2.5,29
"Bắc Ninh, Từ Sơn, Đất nền dự án tại Khu đô thị mới Nam Từ Sơn",120.0,,,,,,,Sale contract,,,19
"Đồng Nai, Vĩnh Cửu, Đất nền dự án tại Tân Triều Riverside",85.6,8.0,32.0,Tây - Nam,,,,Have certificate,,1.45,29
"Thanh Hóa, Thanh Hóa, Đất nền dự án tại Heragon City",60.0,5.0,17.5,Đông - Nam,,,,Have certificate,,3.3,28
"Thanh Hóa, Thanh Hóa, Đất nền dự án tại Heragon City",70.0,5.0,20.5,,,,,,,4.0,28
"Thanh Hóa, Thanh Hóa, Đất nền dự án tại Heragon City",70.0,5.0,15.0,Tây - Bắc,,,,Have certificate,,3.7,28
"Bình Dương, Thuận An, Đất nền dự án tại Khu dân cư Vĩnh Phú I",161.1,,,,,,,Have certificate,,9.5,28
"Bình Dương, Thuận An, Đất nền dự án tại Central Garden Bình Dương",113.0,5.0,12.0,,,,,Have certificate,,4.7,28
"Bình Dương, Tân Uyên, Đất nền dự án tại Khu nhà ở Thăng Long House",70.0,5.0,7.0,,,,,Have certificate,,1.78,25
"Long An, Cần Đước, Đất nền dự án tại Tân Lân Residence",105.0,,,,,,,Have certificate,,1.3,28
"Bình Dương, Dĩ An, Đất nền dự án tại Khu nhà ở Phú Mỹ Hiệp",60.0,4.0,15.0,Bắc,,,,Have certificate,,3.5,28
"Đồng Nai, Vĩnh Cửu, Đất nền dự án tại Khu dân cư Thạnh Phú",82.0,8.0,8.0,Đông,,,,Have certificate,,1.12,28
"Đà Nẵng, Cẩm Lệ, Đất nền dự án tại Euro Village 2",669.9,27.0,7.5,Tây - Nam,,,,Have certificate,,,28
"Đồng Nai, Vĩnh Cửu, Đất nền dự án tại Khu dân cư Thạnh Phú",80.0,5.0,6.0,Đông,,,,Have certificate,,1.35,29
"Hồ Chí Minh, Bình Chánh, Đất nền dự án tại Khang Điền Bình Chánh",160.0,20.0,20.0,Đông - Nam,,,,Sale contract,,0.08,29
"Hồ Chí Minh, Bình Chánh, Đất nền dự án tại Khang Điền Bình Chánh",200.0,52.0,52.0,Tây,,,,Sale contract,,0.1,29
"Trà Vinh, Trà Vinh, Đất nền dự án tại TNR Amaluna Trà Vinh",65.0,5.0,24.0,Đông - Nam,,,,Have certificate,,1.3,27
"Bà Rịa Vũng Tàu, Bà Rịa, Đất nền dự án tại phố 56",100.0,,,,,,,Have certificate,,1.0,29
"Bà Rịa Vũng Tàu, Bà Rịa, Đất nền dự án tại đường Hương lộ 2",100.0,,,,,,,Have certificate,,0.01,29
"Bà Rịa Vũng Tàu, Bà Rịa, Đất nền dự án tại phố 56",100.0,,12.0,,,,,Have certificate,,0.01,29
"Hồ Chí Minh, Quận 9, Đất nền dự án tại Tăng Long River View",148.9,10.0,20.0,,,,,Have certificate,,7.15,29
"Hà Nam, Phủ Lý, Đất nền dự án tại Khu đô thị bờ đông sông Đáy",81.0,5.0,,Đông,,,,,,2.85,29
"Đồng Nai, Long Thành, Đất nền dự án tại Sala Garden",4.8,,,,,,,,,0.07,24
"Quảng Ngãi, Quảng Ngãi, Đất nền dự án tại Khu đô thị HUD - Phú Mỹ",330.0,15.0,12.0,Đông - Bắc,,,,Have certificate,,4.9,23
"Quảng Ngãi, Quảng Ngãi, Đất nền dự án tại Khu đô thị HUD - Phú Mỹ",125.0,5.0,13.5,Bắc,,,,Have certificate,,1.65,29
"Khánh Hòa, Cam Lâm, Đất nền dự án tại MHDI Cam Ranh",197.5,,,,,,,Have certificate,,0.04,29
"Hồ Chí Minh, Quận 9, Đất nền dự án tại Centana City Điền Phúc Thành",65.0,5.4,12.0,,,,,Have certificate,,4.7,29
"Long An, Đức Hòa, Đất nền dự án tại Dragon Pearl",90.0,,,,,,,Have certificate,,1.8,29
"Đà Nẵng, Ngũ Hành Sơn, Đất nền dự án tại Khu đô thị Nam Hòa Xuân",100.0,5.0,7.5,Tây - Bắc,,,,Have certificate,,5.45,29
"Đà Nẵng, Ngũ Hành Sơn, Đất nền dự án tại Khu đô thị Nam Hòa Xuân",110.0,6.0,7.5,,,,,Have certificate,,5.4,29
"Hà Nội, Mê Linh, Đất nền dự án tại Khu đô thị Minh Giang Đầm Và",453.8,,,,,,,,,12.5,29
"Hòa Bình, Hòa Bình, Đất nền dự án tại Khu đô thị Kỳ Sơn",90.0,5.0,13.0,Đông - Nam,,,,Have certificate,,1.6,29
"Thanh Hóa, Thanh Hóa, Đất nền dự án tại Khu đô thị Paris Elysor",70.0,5.0,17.5,Đông - Nam,,,,Have certificate,,0.04,29
"Hà Nội, Thạch Thất, Đất nền dự án tại Hòa Lạc Metro City",70.0,7.0,8.0,,,,,Have certificate,,1.66,30
"Long An, Cần Giuộc, Đất nền dự án tại Saigon Village",80.0,5.0,15.0,Bắc,,,,Have certificate,,2.06,30
"Hà Nội, Mê Linh, Đất nền dự án tại Khu đô thị Chi Đông",150.0,6.0,13.0,,,,,Have certificate,,0.04,30
"Hồ Chí Minh, Bình Chánh, Đất nền dự án tại Việt Phú Garden",90.0,5.0,,Tây,,,,Sale contract,,7.6,30
"Long An, Đức Hòa, Đất nền dự án tại đường Tỉnh lộ 822",120000.0,,6.0,,,,,Have certificate,,,30
"Long An, Đức Hòa, Đất nền dự án tại Quốc Linh Diamond City",90.0,5.0,9.0,,,,,Have certificate,,1.4,30
"Hải Dương, Hải Dương, Đất nền dự án tại Licogi 18 Riverside",190.0,,,,,,,Have certificate,,0.02,26
"Hải Dương, Hải Dương, Đất nền dự án tại Licogi 18 Riverside",97.5,,,Nam,,,,,,0.04,30
"Hồ Chí Minh, Quận 2, Đất nền dự án tại Dự án Huy Hoàng",160.0,12.0,,Tây - Nam,,,,Have certificate,,0.26,30
"Hồ Chí Minh, Cần Giờ, Đất nền dự án tại Vinhomes Green Paradise",200.0,8.0,40.0,Đông - Nam,,,,Have certificate,,11.0,30
"Long An, Cần Giuộc, Đất nền dự án tại Five Star Eco City",225.0,,,,,,,Have certificate,,4.25,30
"Long An, Cần Giuộc, Đất nền dự án tại The Sol City",100.0,,,,,,,,,3.55,30
"Long An, Cần Giuộc, Đất nền dự án tại The Sol City",100.0,22.0,,,,,,Have certificate,,2.9,30
"Long An, Cần Giuộc, Đất nền dự án tại Five Star Eco City",127.5,,,,,,,Have certificate,,4.7,30
"Long An, Cần Giuộc, Đất nền dự án tại Five Star Eco City",127.5,,,,,,,Have certificate,,3.25,30
"Long An, Cần Giuộc, Đất nền dự án tại Five Star Eco City",121.0,5.5,,,,,,Have certificate,,3.65,30
"Long An, Cần Giuộc, Đất nền dự án tại Five Star Eco City",105.0,,,,,,,Have certificate,,3.7,30
"Quảng Bình, Đồng Hới, Đất nền dự án tại Nhật Lệ Riverside",325.0,16.0,,,,,,Have certificate,,8.0,30
"Hà Nội, Mê Linh, Đất nền dự án tại Khu đô thị Cienco 5 Mê Linh",290.0,15.0,18.5,Đông,,,,Have certificate,,,30
"Bắc Ninh, Yên Phong, Đất nền dự án tại Khu đô thị Đồng Riệc",75.0,5.0,15.0,Nam,,,,Have certificate,,0.06,30
"Bắc Ninh, Từ Sơn, Đất nền dự án tại Khu đô thị mới Nam Từ Sơn",120.0,,,,,,,Sale contract,,,19
"Đồng Nai, Long Thành, Đất nền dự án tại Gem Sky World",104.0,5.2,13.0,Nam,,,,Have certificate,,2.05,23
"Đồng Nai, Vĩnh Cửu, Đất nền dự án tại Tân Triều Riverside",75.3,6.0,8.0,Đông,,,,Have certificate,,1.13,26
